Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
05082760280;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;12/09/2017;IL PINGUINO DI HASSAN MAHMOUD & C. SAS;35010;SAN GIORGIO DELLE PERTICHE;0-2;;LABORATORIO DI GELATERIA CON ANNESSA RIVENDITA AL PUBBLICO (SVOLTA PRESSO L'UL);56.10.3;Ristoranti e attività di ristorazione mobile;VIA E. TOTI, 19/A, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05082760280;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/02/2018;IL PINGUINO DI HASSAN MAHMOUD & C. SAS;35012;CAMPOSAMPIERO;0-2;;LABORATORIO DI GELATERIA CON ANNESSA RIVENDITA AL PUBBLICO (DAL 13/02/2018);56.10.3;Ristoranti e attività di ristorazione mobile;PIAZZETTA DANTE, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03701130282;SEDE;SOCIETA' IN NOME COLLETTIVO;;05/03/2002;L'ARCA S.N.C. DI PINTON TULLIO E C.;35010;SAN GIORGIO DELLE PERTICHE;3-9;;PRODUZIONE E VENDITA AL MINUTO E ALL'INGROSSO DI PIZZE AL TAGLIO, DA ASPORTO E PIZZE IN GENERE SENZA SOMMINISTARZIONE (DAL 27/04/2002). LOCAZIONE, SUBLOCAZIONE E COMPRAVENDITA DI BENI IMMOBILI PROPRI, CIVILI E COMMERCIALI (DAL 09/09/2005).;56.10.2;Ristoranti e attività di ristorazione mobile;VIA PIOVEGO, 79, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04555150285;SEDE;SOCIETA' IN NOME COLLETTIVO;;04/04/2011;L.B. DI DOVICO LARA E FURLAN BIANCA S.N.C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;BAR;56.3;Bar e altri esercizi simili senza cucina;VIA RAFFAELLO, 8/10, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01435830284;UL;IMPRESA INDIVIDUALE;;18/01/2002;LOREGGIAN FORTUNATO;35010;SAN GIORGIO DELLE PERTICHE;0-2;;PIZZERIA PER ASPORTO ( DAL 18.01.2002 );56.1;Ristoranti e attività di ristorazione mobile;VIA ROMA, 114, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04204990289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;04/05/2007;MALENA SRL;35010;SAN GIORGIO DELLE PERTICHE;3-9;;;56.3;Bar e altri esercizi simili senza cucina;VIA KENNEDY, 26, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05132450288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;06/04/2018;MIRA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;BAR;56.3;Bar e altri esercizi simili senza cucina;VIA SAN GIOVANNI DA CAVINO, 74/3, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04336990280;SEDE;SOCIETA' IN NOME COLLETTIVO;;31/10/2008;MUNARO AMEDEO S.N.C. DI MUNARO KATUSCIA  &  C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;RISTORAZIONE CON SOMMINISTRAZIONE DI ALIMENTI E BEVANDE;56.10.11;Ristoranti e attività di ristorazione mobile;VIA ANCONETTA, 40, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03912360272;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;01/06/2009;ORCHIDEA S.A.S. DI MILADINOVIC DRAGAN & C.;35010;SAN GIORGIO DELLE PERTICHE;;; BAR, TRATTORIA (DAL 01/06/2009);56.10.11;Ristoranti e attività di ristorazione mobile;VIA TRIESTE, 37, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05122040289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;01/03/2018;PASTICCERIA MARISA SRL;35010;SAN GIORGIO DELLE PERTICHE;10-49;;PRODUZIONE DI PASTICCERIA E GELATERIA.;56.10.3;Ristoranti e attività di ristorazione mobile;VIA ROMA, 422, 35010 SAN GIORGIO DELLE PERTICHE PD;https://pasticceriamarisa.it/;marisa, carrello, prodotti, cioccolatosi, salato, biscotteria, torte, lievitati, mignon, boccacci, macarons, viaggio, dolci, matrimoni, praline, monoporzioni, colazione, events, eventi, official, pasticceria, cioccolato, rivenditori, tavoletta, fondente, dolci viaggio, marisa events, pasticceria marisa, dichiaro letto, acconsento trattamento;True;it;https://www.facebook.com/pasticceriamarisapadova;;;https://www.youtube.com/channel/UCTkpFrJqoFLNCawvaMiuEYw;;https://www.instagram.com/pasticceriamarisa/
00351090287;SEDE;IMPRESA INDIVIDUALE;;07/11/1974;PERON ANTONIO;35010;SAN GIORGIO DELLE PERTICHE;0-2;;BAR, RISTORANTE, PIZZERIA (DAL 28.2.1984).;56.3;Bar e altri esercizi simili senza cucina;VIA G. DA CAVINO, 111, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03059250245;SEDE;IMPRESA INDIVIDUALE;MANOLA.DOLO@LIBERO.IT;28/04/2010;PETER PAN DI DOLO MANOLA;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/8159099;PASTICCERIA, GELATERIA (DAL 16/12/2009);56.10.3;Ristoranti e attività di ristorazione mobile;VIA ROMA, 80, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03848740282;SEDE;IMPRESA INDIVIDUALE;;06/11/2003;PIZZERIA BICE DI MARIO PATRIK;35010;SAN GIORGIO DELLE PERTICHE;3-9;;PIZZERIA PER ASPORTO (DAL 01.10.2003);56.10.2;Ristoranti e attività di ristorazione mobile;VIA G. DA CAVINO, 78, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01003540281;SEDE;IMPRESA INDIVIDUALE;;13/04/1984;PIZZERIA SPAGHETTI NOTTE DI FACCO SILVANA;35010;SAN GIORGIO DELLE PERTICHE;3-9;049/5742031;ATTIVITA': BAR - PIZZERIA (DAL 24/2/1984);56.3;Bar e altri esercizi simili senza cucina;VIA ROMA, 257, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03833240280;SEDE;IMPRESA INDIVIDUALE;;10/07/2003;SALVIATO LINO;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/9330185;GASTRONOMIA E ROSTICCERIA PER ASPORTO;56.10.2;Ristoranti e attività di ristorazione mobile;VIA PAOLETTI, 6/A, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05383780284;SEDE;IMPRESA INDIVIDUALE;;25/05/2021;SAPOR DI PIZZA DI SERBAN SIMONA;35010;SAN GIORGIO DELLE PERTICHE;3-9;;RISTORAZIONE SENZA SOMMINISTRAZIONE CON PREPARAZIONE DI CIBI DA ASPORTO;56.10.2;Ristoranti e attività di ristorazione mobile;VIA ROMA, 114, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01404690289;SEDE;IMPRESA INDIVIDUALE;;15/03/1993;SAPORE E'... DI SCARANTE MAURIZIO;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/5742966;ATTIVITA': GASTRONOMIA - ROSTICCERIA - PIZZA AL TAGLIO (DAL 13/02/1993);56.10.11;Ristoranti e attività di ristorazione mobile;VIA ROMA, 298, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01415850286;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;02/06/2011;SPIGOLI S.A.S. DI MIGLIORINI M. & C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;TRATTORIA, PIZZERIA, BAR, RISTORANTE (DAL 02.06.2011);56.10.11;Ristoranti e attività di ristorazione mobile;;;;;;;;;;;
04631380286;SEDE;IMPRESA INDIVIDUALE;;22/06/2012;TEMPO DI GELATO DI BARBARA PIGATO;35010;SAN GIORGIO DELLE PERTICHE;0-2;;GELATERIA DA ASPORTO;56.10.3;Ristoranti e attività di ristorazione mobile;VIA GIOVANNI DA CAVINO, 2, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04405710288;SEDE;SOCIETA' IN NOME COLLETTIVO;;27/07/2009;TEODORA SNC DI SONIA GIACOMAZZO E BENDICI GIUSEPPE;35010;SAN GIORGIO DELLE PERTICHE;0-2;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: RISTORANTE;56.10.11;Ristoranti e attività di ristorazione mobile;VIA FASOLATI, 22, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04405710288;UL;SOCIETA' IN NOME COLLETTIVO;;13/01/2014;TEODORA SNC DI SONIA GIACOMAZZO E BENDICI GIUSEPPE;35010;SAN GIORGIO DELLE PERTICHE;0-2;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: RISTORANTE (DAL 13/01/2014);56.10.11;Ristoranti e attività di ristorazione mobile;VIA ROMA, 416, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04352750246;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;27/07/2021;VENETO RISTORAZIONE S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;; RISTORAZIONE CON SOMMINISTRAZIONE (DAL 27/07/2021);56.10.11;Ristoranti e attività di ristorazione mobile;VIA CASELLE, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01637030287;SEDE;IMPRESA INDIVIDUALE;;04/09/1987;VISENTINI RENZO;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/5747050;BAR, TRATTORIA (DAL 28.08.1987), COMMERCIO AMBULANTE ITINERANTE DI GENERI ALIMENTARI CONFEZIONATI (DAL 01/10/2007);56.3;Bar e altri esercizi simili senza cucina;VIA DEL SANTO, 67, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01206160291;UL;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;26/09/2012;WALZWERK ENGINEERING S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;; SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: BAR E TRATTORIA (DAL 26/09/2012);56.3;Bar e altri esercizi simili senza cucina;VIA TRIESTE, 37/39, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04143240275;SEDE;IMPRESA INDIVIDUALE;;07/12/2012;ZHAO JUNWANG;35010;SAN GIORGIO DELLE PERTICHE;0-2;;ESERCIZIO DI SOMMINISTRAZIONE DI ALIMENTI E BEVANDE - BAR;56.3;Bar e altri esercizi simili senza cucina;VIA ROMA, 308, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03893670277;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;23/03/2009;ANTICA TRATTORIA ROMANA S.A.S. DI SERPENTE LUCA & C.;35010;SANTA GIUSTINA IN COLLE;;; ESERCIZIO DI SOMMINISTRAZIONE DI ALIMENTI E BEVANTE: RISTORANTE (DAL 23/03/2009);56.10.11;Ristoranti e attività di ristorazione mobile;VIA SAN GIORGIO, 37, 35010 SANTA GIUSTINA IN COLLE PD;https://www.anticaosteriaromana.it/;romana, osteria, antica, padova, santa, colle, giustina, pepe, giorgio, cacio, prismi, legali, ottimizzato, seleziona, aperto, carni, spaghetti, piatti, bisonte, backend, categoria, wp, brace, carne, esotiche, osteria romana, antica osteria, giustina colle, santa giustina, cacio pepe;True;it;https://www.facebook.com/anticaosteria.romana/;;;;;
05221120289;SEDE;IMPRESA INDIVIDUALE;INFO@2ERREDATI.IT;19/06/2019;BAR TABACCHERIA DE CECCHI FEDERICO;35010;SANTA GIUSTINA IN COLLE;0-2;;BAR E GIOCHI LECITI;56.3;Bar e altri esercizi simili senza cucina;;;;;;;;;;;
01978680286;SEDE;SOCIETA' IN NOME COLLETTIVO;;09/07/1985;BAR TRATTORIA DA BIANCHI DI BIANCHI MANUELA & C. S.N.C.;35010;SANTA GIUSTINA IN COLLE;0-2;049/5790122;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: BAR;56.10.11;Ristoranti e attività di ristorazione mobile;VIA TERGOLA, 77, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03401610286;SEDE;IMPRESA INDIVIDUALE;;29/03/1999;BERTOLO MARA;35010;SANTA GIUSTINA IN COLLE;0-2;;PRODUZIONE DI PASTICCERIA FRESCA (DAL 01.12.2003), BAR E CAFFE' (DAL 01/12/2003).;56.10.3;Ristoranti e attività di ristorazione mobile;PIAZZA DEI MARTIRI, 41, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03573390261;SEDE;IMPRESA INDIVIDUALE;;21/11/2000;CAFFE' ALL'ANGOLO DI ANDREATTA FRANCESCA;35010;SANTA GIUSTINA IN COLLE;3-9;;BAR E CAFFE' (DAL 27.10.2000);56.3;Bar e altri esercizi simili senza cucina;PIAZZA MARTIRI, 57, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
02648980288;SEDE;SOCIETA' IN NOME COLLETTIVO;;07/02/1996;DA NINO S.N.C. DI SPAGNOLO GIACOMO & C.;35010;SANTA GIUSTINA IN COLLE;3-9;049/5793337;BAR (DAL 24/4/96). RISTORANTE (DAL 01.09.96);56.3;Bar e altri esercizi simili senza cucina;VIA COMMERCIALE, 20, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
02208180287;SEDE;SOCIETA' IN NOME COLLETTIVO;;03/01/1989;F.LLI STOCCO S.N.C. DI STOCCO RAFFAELE E C.;35010;SANTA GIUSTINA IN COLLE;0-2;049/9320102;BAR E TRATTORIA (DAL 16/09/1991) LOTTO, GIOCHI, SCOMMESSE E SERVIZI (DAL 15/10/2001);56.3;Bar e altri esercizi simili senza cucina;VIA COMMERCIALE, 90, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
01297720284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;19/10/1992;FONTANEBIANCHE - SAS DI BELLU' FEDERICO & C.;35010;SANTA GIUSTINA IN COLLE;3-9;049/93355290;TRATTORIA, PIZZERIA, RIVENDITA GENERI DI MONOPOLIO (DAL 9.9.1992);56.10.11;Ristoranti e attività di ristorazione mobile;VIA FONTANEBIANCHE, 124/126, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04376140283;UL;SOCIETA' IN NOME COLLETTIVO;;25/04/2009;GRACE S.N.C. DI TONO ENRICO  &  C.;35010;SANTA GIUSTINA IN COLLE;0-2;;BAR E CAFFETTERIA (DAL 25/04/2009).;56.3;Bar e altri esercizi simili senza cucina;PIAZZA MARTIRI, 8, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04608310282;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;28/12/2011;IL MIO  POLO NORD DI ANTONELLO LUCIANA & C. SAS;35010;SANTA GIUSTINA IN COLLE;0-2;;PRODUZIONE E RELATIVA VENDITA DI GELATERIA E PASTICCERIA;56.10.3;Ristoranti e attività di ristorazione mobile;VIA DEI CUSTOZA, 28, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05372260280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;14/04/2021;INITIUM LAP SRL;35010;SANTA GIUSTINA IN COLLE;3-9;;;56.10.11;Ristoranti e attività di ristorazione mobile;VIA GHIACCIAIA, 39/7, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03648960288;SEDE;SOCIETA' CONSORTILE IN NOME COLLETTIVO;;06/07/2001;LA LUPA S.N.C. DI BERGANTIN LAILA & C.;35010;SANTA GIUSTINA IN COLLE;0-2;;;56.10.11;Ristoranti e attività di ristorazione mobile;VIA COMMERCIALE, 50, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03648960288;UL;SOCIETA' CONSORTILE IN NOME COLLETTIVO;;01/12/2004;LA LUPA S.N.C. DI BERGANTIN LAILA & C.;35031;SANTA GIUSTINA IN COLLE;0-2;;PIZZERIA, BAR E RISTORANTE (DAL 1.12.2004).;56.10.11;Ristoranti e attività di ristorazione mobile;VIA COMMERCIALE, 48, 35031 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04445450283;SEDE;IMPRESA INDIVIDUALE;;01/03/2010;MANIERO GIANCARLO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: BAR;56.3;Bar e altri esercizi simili senza cucina;VIA COGNARO, 120, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04445450283;UL;IMPRESA INDIVIDUALE;;07/04/2016;MANIERO GIANCARLO;35010;SANTA GIUSTINA IN COLLE;0-2;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: BAR (DAL 07.04.2016);56.3;Bar e altri esercizi simili senza cucina;VIA GIACOMELLI, 17, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04967490287;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;21/09/2019;MAY FAIR SRL;35010;SANTA GIUSTINA IN COLLE;10-49;;RISTORAZIONE CON SOMMINISTRAZIONE(DAL 21/09/2019);56.10.11;Ristoranti e attività di ristorazione mobile;VIA TREMARENDE, 35, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04655730283;SEDE;SOCIETA' IN NOME COLLETTIVO;;05/06/2012;MI & ME FRADEO S.N.C. DI OLIA MAURO E MANUEL;35010;SANTA GIUSTINA IN COLLE;0-2;;PIZZERIA DA ASPORTO;56.10.2;Ristoranti e attività di ristorazione mobile;;;;;;;;;;;
04655730283;UL;SOCIETA' IN NOME COLLETTIVO;;01/08/2012;MI & ME FRADEO S.N.C. DI OLIA MAURO E MANUEL;35010;SANTA GIUSTINA IN COLLE;0-2;;PIZZERIA DA ASPORTO (DAL 01/08/2012);56.10.2;Ristoranti e attività di ristorazione mobile;PIAZZA MARTIRI, 39, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05425700282;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;29/12/2021;MOKKA SAS DI ALBANA ALSTAFA & C.;35010;SANTA GIUSTINA IN COLLE;;;BAR CON CUCINA;56.10.11;Ristoranti e attività di ristorazione mobile;PIAZZA MARTIRI, 33, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03340290273;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;11/07/2006;P & G DI ALIOTTA PATRIZIA S.A.S.;35010;SANTA GIUSTINA IN COLLE;;;RISTORANTE  E BAR (DALL'11.07.2006);56.10.11;Ristoranti e attività di ristorazione mobile;VIA S. GIORGIO, 37, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04640810281;SEDE;IMPRESA INDIVIDUALE;;04/07/2012;PERIN ILARIA;35010;SANTA GIUSTINA IN COLLE;0-2;049/5791637;PRODUZIONE DI GASTRONOMIA CON VENDITA A MEZZO AUTONEGOZIO ALLESTITO SU AREE PUBBLICHE;56.10.42;Ristoranti e attività di ristorazione mobile;VIALE DELL'ARTIGIANATO, 7, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05348360289;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;14/02/2022;RIO BIANCO S.A.S. DI PALIN PAOLA & C.;35010;SANTA GIUSTINA IN COLLE;;;RISTORANTE CON SOMMINISTRAZIONE DI ALIMENTI E BEVANDE;56.10.11;Ristoranti e attività di ristorazione mobile;VIA COMMERCIALE, 121, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05365500288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;01/04/2021;S.B. SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;SANTA GIUSTINA IN COLLE;0-2;;BAR E ALTRI ESERCIZI SIMILI SENZA CUCINA;56.3;Bar e altri esercizi simili senza cucina;VIA TERGOLA, 98, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03506400286;SEDE;SOCIETA' IN NOME COLLETTIVO;;22/02/2000;S.C. DI SPAGNOLO FEDERICO & CHIUSSO ANNARITA S.N.C.;35010;SANTA GIUSTINA IN COLLE;0-2;;;56.3;Bar e altri esercizi simili senza cucina;VIA COMMERCIALE, 50/2, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04526370285;UL;IMPRESA INDIVIDUALE;;20/06/2019;STOCCO DAMIANO;35010;SANTA GIUSTINA IN COLLE;0-2;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE (DAL 20/06/2019);56.10.11;Ristoranti e attività di ristorazione mobile;;;;;;;;;;;
04258940248;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;12/06/2020;TREVELIN SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;SANTA GIUSTINA IN COLLE;;; BAR, RISTORANTE (GIARDINO ESTIVO) CON SOMMINISTRAZIONE DI ALIMENTI E BEVANDE APERTO AL PUBBLICO, (DAL 12/06/2020);56.3;Bar e altri esercizi simili senza cucina;;;;;;;;;;;
01692420282;SEDE;IMPRESA INDIVIDUALE;;23/12/1996;AGRITURISMO VILLA TODESCO DI TODESCO ERNESTO;35010;VILLA DEL CONTE;0-2;049/9390003;AGRITURISMO, ATTIVITA' DI OSPITALITA E SOGGIORNO (DAL 14.5.2007).;56.10.12;Ristoranti e attività di ristorazione mobile;VIA CA' DOLFIN, 42, 35010 VILLA DEL CONTE PD;http://www.villatodesco.it/;villa, todesco, necessari, strettamente, panoramica, alloggio, alloggi, planner, fotografico, tradizione, banqueting, dintorni, weeding, conventions, cucina, conte, salvare, disattiva, preferenze, agrituristica, abilitati, salva, offrirti, plugin, marcello, villa todesco, strettamente necessari, weeding planner, banqueting conventions, villa conte;True;it;;;;;;
02127850283;SEDE;SOCIETA' IN NOME COLLETTIVO;;30/11/1987;AL LEONE S.N.C. DI MAGRIN EMMA  E F.LLI BERALDO;35010;VILLA DEL CONTE;10-49;049/5744053;BAR, RISTORANTE, PIZZERIA (DAL 28/01/1988) ALBERGO (DAL 08/03/1988);55.1;Alberghi e strutture simili;VIA ROMA, 47/49, 35010 VILLA DEL CONTE PD;http://www.hotelalleone.it/;camera, ristorante, camere, leone, prenotazione, hotel, pizzeria, tripla, doppia, singola, quadrupla, matrimoniale, villa, conte, roma, colazione, prenota, padova, notte, tommaso, signori, wi, fi, room, adulti, ristorante pizzeria, hotel ristorante, pizzeria leone, tripla quadrupla, camera matrimoniale;True;it, en;https://www.facebook.com/hotelristorantealleone/?fref=ts;;;;;
05415820280;SEDE;IMPRESA INDIVIDUALE;;12/11/2021;BAR ALI' DI REATO GIORGIA;35010;VILLA DEL CONTE;0-2;;BAR E ALTRI ESERCIZI SIMILI SENZA CUCINA;56.3;Bar e altri esercizi simili senza cucina;VIA IPPOLITO NIEVO, 1, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04159990284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;18/01/2007;BAR CENTRALE DI GALLO MIRKO SAS;35010;VILLA DEL CONTE;0-2;;BAR E RISTORANTE (DAL 13/01/2007);56.3;Bar e altri esercizi simili senza cucina;PIAZZA VITTORIA, 17, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05062870281;SEDE;IMPRESA INDIVIDUALE;;19/05/2017;BAR CENTRALE DI GALLO MORGAN;35010;VILLA DEL CONTE;3-9;;SOMMINISTRAZIONE DI ALIMENTI E BEVANDE, BAR;56.10.11;Ristoranti e attività di ristorazione mobile;PIAZZA VITTORIA, 17, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04020070282;SEDE;SOCIETA' IN NOME COLLETTIVO;;27/05/2005;BAR SPORT S.N.C. DI MENZATO FABRIZIO & C.;35010;VILLA DEL CONTE;0-2;;BAR TRATTORIA (DAL 17.02.2007);56.3;Bar e altri esercizi simili senza cucina;VIA MARTIRI DELLA LIBERTA', 56, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04390760280;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/05/2009;BEN COTTO S.A.S. DI CUSINATO FRANCESCO;35010;VILLA DEL CONTE;0-2;;PREPARAZIONE E COTTURA DI PRODOTTI ALIMENTARI IN FORMA AMBULANTE;56.10.42;Ristoranti e attività di ristorazione mobile;VIA N. GRASSI, 31, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05056400285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;28/04/2017;BOTON E BUSETA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;VILLA DEL CONTE;3-9;;DISCOTECA NUMERI ISOLATI DI ARTE VARIA LAP DANCE, SOMMINISTRAZIONE DI ALIMENTI E BEVANDE: BAR.;56.10.11;Ristoranti e attività di ristorazione mobile;VIA TREMARENDE, 10/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00637590233;UL;SOCIETA' COOPERATIVA;;16/06/2018;COOPERATIVA SOCIALE CENTRO DI LAVORO SAN GIOVANNI CALABRIA;35010;VILLA DEL CONTE;;; RISTORAZIONE CON SOMMINISTRAZIONE (DAL 16/06/2018);56.10.11;Ristoranti e attività di ristorazione mobile;VIA MIRA, 7, 35010 VILLA DEL CONTE PD;https://centrodilavoro.net/;cooperativa, visitatori, fornire, vr, codice, soci, socio, aree, etico, verdi, educativi, progetti, statuto, portierato, entry, ristorazione, pulizia, center, sanitari, ambienti, meccanici, catering, raccolte, differenziate, assemblaggi, codice etico, aree verdi, sanitari educativi, socio sanitari, pulizia ambienti;True;it;https://it-it.facebook.com/centrodilavorosangiovannicalabria/;;;;;
03839590282;SEDE;IMPRESA INDIVIDUALE;;31/05/2004;CRAZY PIZZA TEAM - FRANCHISING NETWORK - DI ZUANON STEFANO;35010;VILLA DEL CONTE;3-9;; PIZZERIA PER ASPORTO (DAL 07.04.2004) COMMERCIO AL MINUTO DI BEVANDE (DAL 17.5.2005).;56.10.2;Ristoranti e attività di ristorazione mobile;VIA CA' DOLFIN, 9, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05451740285;SEDE;SOCIETA' IN NOME COLLETTIVO;;14/03/2022;EDEN CAFE' S.N.C. DI CAGNIN ILARIA E CAMPORESE NOEMI;35010;VILLA DEL CONTE;;;;56.3;Bar e altri esercizi simili senza cucina;VIA CORSE, 49, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02706760283;SEDE;SOCIETA' IN NOME COLLETTIVO;;02/12/1997;F.LLI TRENTO S.N.C. DI TRENTO LARRY & C.;35010;VILLA DEL CONTE;3-9;049/925500;PIZZERIA, RISTORANTE;56.10.11;Ristoranti e attività di ristorazione mobile;VIA COMMERCIALE, 74, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02706760283;UL;SOCIETA' IN NOME COLLETTIVO;;04/11/1999;F.LLI TRENTO S.N.C. DI TRENTO LARRY & C.;35010;VILLA DEL CONTE;3-9;049/9325170;PIZZERIA, RISTORANTE (DAL 20/12/2001). BAR (DAL 07/12/200);56.10.11;Ristoranti e attività di ristorazione mobile;VIA COMMERCIALE, 76, 35010 VILLA DEL CONTE PD;;;;;;;;;;
