Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
03278040245;UL;SOCIETA' PER AZIONI;;22/08/2019;ENERGIA TERRITORIO RISORSE AMBIENTALI - ETRA S.P.A.;35012;CAMPOSAMPIERO;;;;36;Fornitura di servizi di rete (elettricità, acqua, gas, rifiuti);VIA THOMAS EDISON, 8, 35012 CAMPOSAMPIERO PD;https://www.etraspa.it/;etra, valbrenta, seleziona, brenta, terme, lusiana, conco, ambiente, comuni, acqua, energia, gas, giorgio, grappa, camposampiero, martino, santa, padovana, colceresa, stampa, fornitori, academy, casa, pertiche, principale, energia gas, lusiana conco, etra academy, giorgio pertiche, seleziona selezionato;True;it;;;;;;
04100650284;UL;SOCIETA' A RESPONSABILITA' LIMITATA CON UNICO SOCIO;;18/06/2007;ENERGY ITALIA SRL;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI PRODOTTI COSMETICI E PRODUZIONE DEGLI STESSI (DAL 29/11/2007),;46.45;Altre attività di commercio all'ingrosso;VIA FRATTINA, 44, 35011 CAMPODARSEGO PD;;;;;;;;;;
03329200285;SEDE;IMPRESA INDIVIDUALE;;29/05/1998;ERBORISTERIA HEVEA DI CINGANO CHIARA;35012;CAMPOSAMPIERO;0-2;049/5793654;COMMERCIO AL MINUTO DI ERBORISTERIA (DAL 25.05.1998);47.75.2;Altre attività di commercio al dettaglio;VIA CONTRA' RIALTO, 17, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03329200285;UL;IMPRESA INDIVIDUALE;;25/08/2014;ERBORISTERIA HEVEA DI CINGANO CHIARA;35011;CAMPODARSEGO;0-2;;COMMERCIO AL DETTAGLIO DI PRODOTTI DI ERBORISTERIA (DAL 25/08/2014);47.75.2;Altre attività di commercio al dettaglio;VIA ROMA, 18, 35011 CAMPODARSEGO PD;;;;;;;;;;
04167820283;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/07/2007;EREDI DI BONALDO G. BATTISTA DI BONALDO LUIGINO  &  C. S.A.S.;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI CEREALI, LEGUMI SECCHI, SEMENTI E ALIMENTI PER IL BESTIAME, PIANTE OFFICINALI, SEMI OLEOSI, PATATE DA SEMINA, CONCIMI, LEGNAME, MATERIE PRIME, SEMILAVORATI E PRODOTTI FINITI PER L'EDILIZIA, ARTICOLI DI FERRAMENTA E PER IL GIARDINAGGIO, VALORIZZAZIONE E PROMOZIONE IMMOBILIARE.;46.21.1;Altre attività di commercio all'ingrosso;VIA LONGHIN, 33, 35011 CAMPODARSEGO PD;;;;;;;;;;
04167820283;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;01/01/2008;EREDI DI BONALDO G. BATTISTA DI BONALDO LUIGINO  &  C. S.A.S.;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI CEREALI, LEGUMI SECCHI, SEMENTI E ALIMENTI PER IL BESTIAME, PIANTE OFFICINALI, SEMI OLEOSI, PATATE DA SEMINA, CONCIMI, LEGNAME, MATERIE PRIME, SEMILAVORATI E PRODOTTI FINITI PER L'EDILIZIA, ARTICOLI DI FERRAMENTA E PER IL GIARDINAGGIO, VALORIZZAZIONE E PROMOZIONE IMMOBILIARE (DAL 01/01/2008).;46.21.1;Altre attività di commercio all'ingrosso;VIA BASSA III, 44, 35011 CAMPODARSEGO PD;;;;;;;;;;
04665150282;SEDE;IMPRESA INDIVIDUALE;;12/07/2012;ESSEVI DI VECCHIATO SIMONE;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI ARTICOLI TESSILI PER TAPPEZZIERI;46.41.9;Altre attività di commercio all'ingrosso;VIA PONTAROLA, 49B, 35011 CAMPODARSEGO PD;;;;;;;;;;
02625140591;SEDE;IMPRESA INDIVIDUALE;;27/03/2014;ETIGHE JOSEPHINNE;35011;CAMPODARSEGO;0-2;;VENDITA AL DETTAGLIO PRESSO IL DOMICILIO DEL CONSUMATORE DI ARTICOLI TESSILI E CASALINGHI;47.51.1;Altre attività di commercio al dettaglio;VIA ANTONIANA, 42, 35011 CAMPODARSEGO PD;;;;;;;;;;
05396010281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;16/07/2021;EVOLUTION SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35011;CAMPODARSEGO;;;COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO PER ADULTI;47.71.1;Altre attività di commercio al dettaglio;VIA ANTONIANA, 145, 35011 CAMPODARSEGO PD;;;;;;;;;;
04660160286;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;05/10/2018;F & J SRL;35011;CAMPODARSEGO;3-9;;COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO E DI ARTICOLI PER LA CASA(DAL 05/10/2018 );47.19.9;Commercio al dettaglio in esercizi non specializzati (supermercati e grandi magazzini);VIA ANTONIANA, 294, 35011 CAMPODARSEGO PD;;;;;;;;;;
02628380285;SEDE;IMPRESA INDIVIDUALE;;21/12/1995;FACCO FILIBERTO;35011;CAMPODARSEGO;0-2;;AGENTE DI COMMERCIO PER LA VENDITA DI ISOLANTI E MATERIALE PER L'EDILIZIA (DAL 02/10/1995);46.19.01;Altre attività di commercio all'ingrosso;VIA ROMA, 39/B, 35011 CAMPODARSEGO PD;;;;;;;;;;
05422190289;SEDE;IMPRESA INDIVIDUALE;;09/12/2021;FACCO ROBERTO;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI MACCHINE , ACCESSORI E UTENSILI AGRICOLI;46.61;Commercio all'ingrosso di macchinari e attrezzature;VIA ANTONIANA, 288, 35011 CAMPODARSEGO PD;;;;;;;;;;
00259630283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;07/12/1971;F.A.I.P. S.R.L.;35011;CAMPODARSEGO;0-2;049/9200801;COMMERCIO ALL'INGROSSO ACCESSORI PER SALDATRICI, MATERIALI VARI PER LA PROTEZION E DEL CORPO E SALDATRICI (DAL 7/4/1972).;46.62;Commercio all'ingrosso di macchinari e attrezzature;VIA BASSA PRIMA, 213, 35011 CAMPODARSEGO PD;;;;;;;;;;
04627710280;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;23/02/2012;FARMACIA ADAMI S.A.S. DI SILINI ROSAMARIA;35011;CAMPODARSEGO;0-2;;FARMACIA;47.73.1;Altre attività di commercio al dettaglio;VIA CALTANA, 214, 35011 CAMPODARSEGO PD;;;;;;;;;;
05162180284;SEDE;SOCIETA' IN NOME COLLETTIVO;;20/09/2018;FARMACIA DI FIUMICELLO S.N.C. DEI DOTTORI ANGELINA ANDREATTA E IVANO ROSSETTO;35011;CAMPODARSEGO;3-9;;FARMACIA E VENDITA AL DETTAGLIO DI PRODOTTI INERENTI ALLA TABELLA SPECIALE PER FARMACIE;47.73.1;Altre attività di commercio al dettaglio;VIA BASSA III, 20, 35011 CAMPODARSEGO PD;;;;;;;;;;
04240530289;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;19/10/2007;FARMACIA DI RESCHIGLIANO S.A.S. DI BOVO DR.SSA GIULIA & C.;35011;CAMPODARSEGO;3-9;;FARMACIA;47.73.1;Altre attività di commercio al dettaglio;VIA PONTAROLA, 68, 35011 CAMPODARSEGO PD;;;;;;;;;;
02397400280;SEDE;IMPRESA INDIVIDUALE;;03/10/1990;FARMACIA SANTA MARIA ASSUNTA DI PEDRINA DR.SSA ANNA;35011;CAMPODARSEGO;3-9;049/5564010;ATTIVITA': FARMACIA (DAL 30.7.1990), COMMERCIO AL MINUTO DI ACCESSORI DI ABBI- GLIAMENTO, BIANCHERIA INTIMA, ARTICOLI PER CUCITO, PROFUMERIA, GIOCATTOLI, ABBI- GLIAMENTO (DAL 12.9.1990);47.73;Altre attività di commercio al dettaglio;VIA ANTONIANA, 187, 35011 CAMPODARSEGO PD;;;;;;;;;;
04873310280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;26/01/2015;FASHION METAL SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI ARTICOLI TECNICI PER ARREDO E IMBOTTITI.;46.9;Altre attività di commercio all'ingrosso;VIA FRATTINA, 44, 35011 CAMPODARSEGO PD;;;;;;;;;;
00624950283;SEDE;IMPRESA INDIVIDUALE;;16/03/1976;FASSINA GIANCARLO;35011;CAMPODARSEGO;0-2;049/5564274;COMMERCIO AL MINUTO PIANTE ORNAMENTALI DA APPARTAMENTO E DA GIARDINO, PARTI DI PIANTE, SEMENTI IN CONFEZIONI SIGILLATE E CONTROLLATE.;47.76.1;Altre attività di commercio al dettaglio;VIA BASSA III, 82, 35011 CAMPODARSEGO PD;;;;;;;;;;
05275330289;SEDE;IMPRESA INDIVIDUALE;;10/02/2020;FASSINA MARCO;35011;CAMPODARSEGO;0-2;;COMMERCIO AL DETTAGLIO DI FORMAGGI STAGIONATI E STOCAFISSO NORVEGESE;46.33.1;Altre attività di commercio all'ingrosso;VIA CALTANA, 233/A, 35011 CAMPODARSEGO PD;;;;;;;;;;
04578780282;SEDE;SOCIETA' IN NOME COLLETTIVO;;04/07/2011;FAVARETTO RAPPRESENTANZE SNC DI FAVARETTO MARCO & C.;35011;CAMPODARSEGO;0-2;;AGENTE DI COMMERCIO NEL SETTORE DEI MOBILI PER L' ARREDAMENTO. (DAL 12/09/2011);46.15.01;Altre attività di commercio all'ingrosso;VIA ANTONIANA, 180-A, 35011 CAMPODARSEGO PD;;;;;;;;;;
00775440282;SEDE;IMPRESA INDIVIDUALE;;04/04/1978;FAVERO IVANO;35011;CAMPODARSEGO;0-2;049/9217071;AGENTE DI COMMERCIO PER LA VENDITA DI MACCHINE UTENSILI (DAL 13.7.1981), RAP- PRESENTANTE DI CONMERCIO PER LA VENDITA DI UTENSILERIA MECCANICA (DAL 12.3.1985, AGENTE DI COMMERCIO PER LA VENDITA DI ARTICOLI PROMOZIONALI- OGGETTISTICA PUBBLICITARIA (DAL 10/7/1987).;46.14.01;Altre attività di commercio all'ingrosso;VIA GARIBALDI, 8/1, 35011 CAMPODARSEGO PD;;;;;;;;;;
03352600286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;26/10/1998;FERRAMENTA FASOLO SRL;35011;CAMPODARSEGO;3-9;049/5564183;COMMERCIO ALL'INGROSSO DI ARTICOLI DI FERRAMENTA (DAL 18/11/1998),;46.74.1;Altre attività di commercio all'ingrosso;VIA BASSA TERZA, 67/A, 35011 CAMPODARSEGO PD;;;;;;;;;;
03875570289;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;29/01/2004;FERRAMENTA HOBBY & SERVICE S.A.S. DI FACCO ANTONIO;35011;CAMPODARSEGO;0-2;;COMMERCIO AL MINUTO DI FERRAMENTA, ARTICOLI CASALINGHI ED ARTICOLI PER IL FAI DA TE, RIVENDITA DI GIORNALI E RIVISTE (DAL 02/02/2004);47.52.1;Altre attività di commercio al dettaglio;VIA BASSA PRIMA, 43, 35011 CAMPODARSEGO PD;;;;;;;;;;
03980120277;SEDE;IMPRESA INDIVIDUALE;;16/06/2017;FERRARESSO NICOLO';35011;CAMPODARSEGO;0-2;;AGENTE DI COMMERCIO DI PRODOTTI ELETTRO-MEDICALI;46.18.32;Altre attività di commercio all'ingrosso;VIA PIOGA, 31A, 35011 CAMPODARSEGO PD;;;;;;;;;;
05200630282;SEDE;IMPRESA INDIVIDUALE;;09/03/2019;FILIPPO BANO;35011;CAMPODARSEGO;0-2;;LAVORI DI MANODOPERA EDILE E COSTRUZIONE: LAVORI DI ISOLAMENTO E DI IMPERMEABILIZZAZIONE, POSA IN OPERA DI ELEMENTI D'ACCIAIO NON FABBRICATI IN PROPRIO, PIEGATURA DELL'ACCIAIO EFFETTUATO IN CANTIERE, POSA IN OPERA DI MATTONI E PIETRE, MONTAGGIO E SMONTAGGIO DI PONTEGGI E PIATTAFORME DI LAVORO, POSA IN OPERA DI ARTICOLI DI ARREDO URBANO.;46.17.08;Altre attività di commercio all'ingrosso;VIA MADONNETTA, 3, 35011 CAMPODARSEGO PD;;;;;;;;;;
05429650285;SEDE;IMPRESA INDIVIDUALE;;12/01/2022;FIOR DI LOTO DI BONATO KATIA;35011;CAMPODARSEGO;;;COMMERCIO AL DETTAGLIO DI PRODOTTI DI ERBORISTERIA;47.75.2;Altre attività di commercio al dettaglio;VIA BASSA PRIMA, 37, 35011 CAMPODARSEGO PD;;;;;;;;;;
02291370282;SEDE;SOCIETA' IN NOME COLLETTIVO;;29/05/1989;FLORICOLTURA OSTO S.N.C. DI OSTO MASSIMO & C.;35011;CAMPODARSEGO;0-2;049/5566358;COMMERCIO AL MINUTO DI FIORI E PIANTE;47.76.1;Altre attività di commercio al dettaglio;VIA CALTANA, 32, 35011 CAMPODARSEGO PD;;;;;;;;;;
04972480281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;17/03/2016;FLOWER LAKE SRL IN LIQUIDAZIONE;35011;CAMPODARSEGO;0-2;;;47.78.99;Altre attività di commercio al dettaglio;VIA GALVANI, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
03990890281;SEDE;SOCIETA' IN NOME COLLETTIVO;;18/02/2005;FLY WOOD S.N.C. DI BERTI ALESSANDRO & GIORGIO;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI LEGNAME, LEGNO ARTIFICIALE, E AFFINI (DAL 23/02/2005).;46.73.1;Altre attività di commercio all'ingrosso;VIA ANTONIANA, 236/3, 35011 CAMPODARSEGO PD;;;;;;;;;;
04527970281;SEDE;IMPRESA INDIVIDUALE;;28/01/2011;FONTOLAN MARCO;35011;CAMPODARSEGO;0-2;;AGENTI E RAPPRESENTANTI DI ELETTRONICA DI CONSOMO AUDIO E VIDEO, MATERIALE ELETTRICO PER USO DOMESTICO (DAL 20.01.2011).;46.18.21;Altre attività di commercio all'ingrosso;VIA FOFFANI, 52/A, 35011 CAMPODARSEGO PD;;;;;;;;;;
01007750282;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/03/2019;FRANCO FABBRI S.R.L.;35011;CAMPODARSEGO;10-49;;COMMERCIO ALL'INGROSSO PRODOTTI TESSILI, VELLUTI, PELLI, INDEFORMABILI, TERMOADESIVI PER ABBIGLIAMENTO ED ARTICOLI TESSILI PER L'ARREDAMENTO DELLA CASA (DAL 2.7.1985);46.41.1;Altre attività di commercio all'ingrosso;;;;;;;;;;;
04433980283;SEDE;IMPRESA INDIVIDUALE;;17/05/2010;FRATELLI IN ERBA DI STEFAN MICHELE;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI PRODOTTI E DI ATTREZZATURA PER IL GIARDINAGGIO E DI FERTILIZZANTI, SEMENTI E PRODOTTI CHIMICI PER L'AGRICOLTURA;46.9;Altre attività di commercio all'ingrosso;VIA ANTONIANA, 172/B, 35011 CAMPODARSEGO PD;https://www.giardineggiando.it/;corten, inclusa, acciaio, giardino, prato, carrello, seleziona, green, sementi, sconti, aggiuntive, fito, arredo, giardineggiando, conf, grezzi, ideale, led, professionisti, esterno, prodotti, esterni, natura, soluzione, generali, acciaio corten, sementi prato, arredo giardino, fito conf, grezzi manufatti;True;it;;;;;;
04433980283;UL;IMPRESA INDIVIDUALE;;01/03/2021;FRATELLI IN ERBA DI STEFAN MICHELE;35011;CAMPODARSEGO;0-2;;;46.9;Altre attività di commercio all'ingrosso;VIA PIOGA, 74, 35011 CAMPODARSEGO PD;https://www.giardineggiando.it/;corten, inclusa, acciaio, giardino, prato, carrello, seleziona, green, sementi, sconti, fito, aggiuntive, arredo, giardineggiando, conf, grezzi, ideale, led, professionisti, natura, prodotti, soluzione, esterno, tipologia, rivenditore, acciaio corten, sementi prato, arredo giardino, fito conf, vinci premio;True;it;;;;;;
04889870285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;23/03/2015;FULL CODE SRL;35011;CAMPODARSEGO;3-9;;COMMERCIO AL DETTAGLIO DI ARTICOLI DI OROLOGERIA NON PREZIOSA, BORSETTERIA, OCCHIALERIA, OGGETTI ORNAMENTALI NON PREZIOSI, ACCESSORI PER L'ABBIGLIAMENTO;47.77;Altre attività di commercio al dettaglio;VIA GALVANI, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
04894510280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;10/04/2015;FULL FIRENZE SRL IN LIQUIDAZIONE;35011;CAMPODARSEGO;0-2;;COMMERCIO AL DETTAGLIO DI ARTICOLI DI OROLOGERIA NON PREZIOSA, BORSETTERIA ED ACCESSORI PER L'ABBIGLIAMENTO, OCCHIALERIA, PROFUMERIA (SOLO PRODOTTO FINITO) ED OGGETTI ORNAMENTALI NON PREZIOSI;47.77;Altre attività di commercio al dettaglio;VIA GALVANI, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
04904890284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;27/05/2015;FULL PERUGIA SRL IN LIQUIDAZIONE;35011;CAMPODARSEGO;3-9;;COMMERCIO AL DETTAGLIO DI ARTICOLI DI OROLOGERIA NON PREZIOSA, BORSETTERIA ED ACCESSORI PER L'ABBIGLIAMENTO, OCCHIALERIA, PROFUMERIA (SOLO PRODOTTO FINITO) ED OGGETTI ORNAMENTALI NON PREZIOSI, COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO UOMO, DONNA E BAMBINO E RELATIVI COMPLEMENTI.;47.77;Altre attività di commercio al dettaglio;VIA GALVANI, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
04914990280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;15/07/2015;FULL ROMA SRL IN LIQUIDAZIONE;35011;CAMPODARSEGO;3-9;;;47.77;Altre attività di commercio al dettaglio;VIA GALVANI, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
04880750288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;16/02/2015;FULL-MI SRL IN LIQUIDAZIONE;35011;CAMPODARSEGO;0-2;;;47.77;Altre attività di commercio al dettaglio;VIA GALVANI, 1, 35011 CAMPODARSEGO PD;;;;;;;;;;
04009670284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;20/04/2005;FUSION  REAL ESTATE INVESTMENTS S.R.L. IN SIGLA FUSION R.E.I. S. R.L.;35011;CAMPODARSEGO;0-2;;INTERMEDIAZIONE/SEGNALATORE PER IL SETTORE DEGLI IMPIANTI PER LA PRODUZIONE DI ENERGIA DA FONTI RINNOVABILI (DAL 10/06/14);46.18.98;Altre attività di commercio all'ingrosso;VIA PAPA LUCIANI, 2A, 35011 CAMPODARSEGO PD;;;;;;;;;;
00522390285;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;28/03/1975;G. PITTARELLO DI MARZARO FABIO & C. S.A.S.;35011;CAMPODARSEGO;10-49;049/9200710;COMMERCIO AL MINUTO DI MACCHINE, ATTREZZATURE E MOBILI PER UFFICI;47.41;Commercio al dettaglio di apparecchiature ICT;VIA ANTONIANA, 218 B/1, 35011 CAMPODARSEGO PD;https://www.pittarelloinformaticapadova.it/;tecnica, pittarello, server, monitor, software, stampanti, ufficio, cloud, digital, security, signage, centralini, telefonici, cyber, mobili, multifunzioni, hosting, domini, ricambi, computing, teleassistenza, ricoh, informatica, pc, toner, centralini telefonici, digital signage, cyber security, mobili ufficio, cloud computing;True;it;https://www.facebook.com/pittarellosas/;https://twitter.com/GPittarelloPD;https://www.linkedin.com/company/pittarelloinformatica/;;;
04575050283;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;15/06/2011;GAIANI RINO S.A.S. DI GAIANI ANNALISA & C.;35011;CAMPODARSEGO;3-9;;COMMERCIO ALL'INGROSSO DI MACCHINE AGRICOLE IN GENERE ED ACCESSORI PER L'AGRICOLTURA (DAL 01.08.2011);47.52.4;Altre attività di commercio al dettaglio;;http://www.gaianirino.it/;gaiani, macchine, ricambi, rino, trattori, annalisa, irroratrici, controllo, funzionale, vicentina, commerciale, padovana, bassa, alta, cv, campodarsego, agricole, farinazzo, padova, nicola, legali, bruno, carraro, antoniana, venezia, gaiani rino, controllo funzionale, macchine irroratrici, funzionale macchine, gaiani annalisa;False;it;https://www.facebook.com/gaianirino;;;;;https://www.instagram.com/gaiani_rino_macch.agricole/
04874790282;SEDE;IMPRESA INDIVIDUALE;;30/01/2015;GAMBATO RAPPRESENTANZE DI ANDREA GAMBATO;35011;CAMPODARSEGO;;;AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI,  ATTREZZATURE E SERVIZI NEL SETTORE DELLA PULIZIA INDUSTRIALE, (DAL 23/03/2015);46.18.97;Altre attività di commercio all'ingrosso;VIA BAZZATI, 60, 35011 CAMPODARSEGO PD;;;;;;;;;;
05344040281;SEDE;IMPRESA INDIVIDUALE;;28/06/2021;GARCIA PENA ABRAHAM RUBIER;35011;CAMPODARSEGO;;;COMMERCIO ELETTRONICO DI ARREDAMENTO CASA, SCARPE, COSMETICI, VESTITI, BORSE, APPARECCHI ELETTRODOMESTICI;47.91.1;Altre attività di commercio al dettaglio;VIA SALVO D'ACQUISTO, 2, 35011 CAMPODARSEGO PD;;;;;;;;;;
05103920285;SEDE;IMPRESA INDIVIDUALE;;10/01/2018;GARDIN ROMINA;35011;CAMPODARSEGO;0-2;;AGENTE / RAPPRESENTANTE DI PRODOTTI DI PROFUMERIA E DI COSMETICA (INCLUSI ARTICOLI ED ATTREZZATURE PER PARRUCCHIERI), PRODOTTI DI ERBORISTERIA PER USO COSMETICO;46.18.33;Altre attività di commercio all'ingrosso;VIA ROMA, 57, 35011 CAMPODARSEGO PD;;;;;;;;;;
02592760280;SEDE;IMPRESA INDIVIDUALE;;05/06/1995;GASPARINI LAURA;35010;CAMPODARSEGO;0-2;348/4414889; AGENTE DI COMMERCIO PER LA VENDITA DI ARTICOLI DA REGALO IN GENERE (DAL 06.05.1995);46.18;Altre attività di commercio all'ingrosso;VIA BASSA PRIMA, 274/B, 35010 CAMPODARSEGO PD;;;;;;;;;;
04639380288;SEDE;IMPRESA INDIVIDUALE;;02/05/2012;GASTALDELLO CHIARA;35011;CAMPODARSEGO;0-2;;TABACCHERIA;47.26;Altre attività di commercio al dettaglio;VIA BASSA PRIMA, 35, 35011 CAMPODARSEGO PD;;;;;;;;;;
02446430288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;20/02/1991;GEA S.R.L.;35011;CAMPODARSEGO;0-2;;COMMERCIO ALL'INGROSSO DI MATERIALE ELETTRICO ED ELETTRONICO.;46.47.3;Altre attività di commercio all'ingrosso;VIA ANTONIANA, 119, 35011 CAMPODARSEGO PD;;;;;;;;;;
03888850280;SEDE;IMPRESA INDIVIDUALE;;17/03/2004;GEOMETRIE DI PERIN AGOSTINO;35010;SANTA GIUSTINA IN COLLE;3-9;; COMMERCIO A DOMICILIO DEI CONSUMATORI DI MOBILI (DAL 01/03/2004);47.99.1;Altre attività di commercio al dettaglio;VIA DANTE, 50, 35010 SANTA GIUSTINA IN COLLE PD;https://www.geometriearredamenti.it/;misura, design, cucine, geometrie, arredamenti, mobili, mano, chiavi, interior, progettazione, caltana, campodarsego, arredamento, camere, padova, bagno, arredo, armadio, consulenza, lusso, ristrutturazioni, muratura, cabine, realizzazioni, progettuale, geometrie arredamenti, chiavi mano, interior design, mobili misura, arredamento chiavi;True;it;;;;;;https://www.instagram.com/geometriearredamenti/
03888850280;UL;IMPRESA INDIVIDUALE;;17/03/2004;GEOMETRIE DI PERIN AGOSTINO;35011;CAMPODARSEGO;3-9;;COMMERCIO AL MINUTO DI MOBILI (DAL 18/01/2005);47.59.1;Altre attività di commercio al dettaglio;VIA CALTANA, 37/A, 35011 CAMPODARSEGO PD;https://www.geometriearredamenti.it/;misura, design, cucine, geometrie, arredamenti, mobili, mano, chiavi, interior, progettazione, caltana, campodarsego, arredamento, camere, padova, bagno, arredo, armadio, consulenza, lusso, ristrutturazioni, muratura, cabine, realizzazioni, progettuale, geometrie arredamenti, chiavi mano, interior design, mobili misura, arredamento chiavi;True;it;;;;;;https://www.instagram.com/geometriearredamenti/
00074340282;SEDE;IMPRESA INDIVIDUALE;;05/01/1994;GESUATO ANDREA;35011;CAMPODARSEGO;0-2;049/5564437;COMMERCIO ALL'INGROSSO DI VINI E BEVANDE ALCOOLICHE (DAL 03.01.1994), COMMERCIO AMBULANTE IN FORMA ITINERANTE DI VINI (DAL 18.04.1994);46.34;Altre attività di commercio all'ingrosso;VIA CALTANA, 218, 35011 CAMPODARSEGO PD;;;;;;;;;;
00827340282;SEDE;IMPRESA INDIVIDUALE;;25/05/1979;G.F.A DI BESANA GALDINO;35011;CAMPODARSEGO;0-2;049/5565530;COMMERCIO ALL'INGROSSO DI PIANTE E FIORI (DALL' 1.1.1990), VIVAIO DI PIANTE ORNAMENTALI (DAL 01.01.1990),;46.22;Altre attività di commercio all'ingrosso;VIA SANT'ANTONIO, 21, 35011 CAMPODARSEGO PD;;;;;;;;;;
02322290285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;25/10/1989;G.F.N. S.R.L.;35011;CAMPODARSEGO;10-49;049/9200196;COMMERCIO ALL'INGROSSO NAUTICA E MOTONAUTICA, DOTAZIONI DI BORDO, CARRELLI PER IMBARCAZIONI E SIMILI, CORDAMI E SPAGHI, ACCESSORI E RICAMBI PER IMBARCAZIONI, MOTORI, CARRELLI, ARTICOLI DA PESCA, ARTICOLI SPORTIVI, ABBIGLIAMENTO SPORTIVO.;46.69.99;Commercio all'ingrosso di macchinari e attrezzature;VIA FRATTINA, 3, 35011 CAMPODARSEGO PD;https://www.gfn.it/;acciaio, inox, motori, anodi, motore, carburante, ottone, pompe, acqua, battelli, gibsy, supporti, alluminio, elettrici, eliche, serbatoi, olio, battello, ricambi, combinati, garmin, ancore, fissi, tappi, plastica, acciaio inox, anodi motori, battello gibsy, tappi imbarco, motori elettrici;;en, it;https://it-it.facebook.com/pages/GFN-Gibellato-Forniture-Nautiche/154132921327170;https://twitter.com/GFNGibellato;https://www.linkedin.com/company/10465295;;;
02322290285;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/02/2021;G.F.N. S.R.L.;35011;CAMPODARSEGO;10-49;;;46.69.99;Commercio all'ingrosso di macchinari e attrezzature;VIA FRATTINA, 5, 35011 CAMPODARSEGO PD;https://www.gfn.it/;acciaio, inox, motori, anodi, motore, carburante, ottone, pompe, acqua, battelli, gibsy, supporti, alluminio, elettrici, olio, eliche, serbatoi, battello, ricambi, garmin, combinati, ancore, fissi, tappi, plastica, acciaio inox, anodi motori, battello gibsy, tappi imbarco, motori elettrici;;en, it;https://it-it.facebook.com/pages/GFN-Gibellato-Forniture-Nautiche/154132921327170;https://twitter.com/GFNGibellato;https://www.linkedin.com/company/10465295;;;
04862350289;SEDE;IMPRESA INDIVIDUALE;;31/12/2014;GIACON FABIO;35011;CAMPODARSEGO;0-2;;PROCACCIATORE D'AFFARI PER LA VENDITA DI CAFFE' IN CAPSULE;46.17.09;Altre attività di commercio all'ingrosso;VIA CAPPELLA, 35, 35011 CAMPODARSEGO PD;;;;;;;;;;
