Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
03331110282;SEDE;IMPRESA INDIVIDUALE;;14/07/2005;IMMAGINE UOMO DI CHECCHIN GERMANO;35012;CAMPOSAMPIERO;0-2;; PARRUCCHIERE UOMO E DONNA (DAL 01.07.2005);96.02.01;Altre attività di servizi;VIA BONORA, 42, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01993240280;UL;FONDAZIONE;;01/01/2004;I.R.P.E.A. ISTITUTI RIUNITI PADOVANI DI EDUCAZIONE E ASSISTENZA;35012;CAMPOSAMPIERO;50-249;; CENTRO DI ASSISTENZA DISABILI (DAL 01.01.2004);88;Sanità e assistenza sociale;VIA BONORA, 12, 35012 CAMPOSAMPIERO PD;https://www.irpea.it/newsite/;irpea, fondazione, progetti, sostieni, codice, eventi, indipendente, pasticceria, padova, dona, tipografia, coltiviamo, cura, convegno, inclusivo, aiuto, slide, condominio, battisti, differenza, estiva, ultime, laboratori, stampa, inclusiva, fondazione irpea, sostieni progetti, dona fondazione, progetti indipendente, vera differenza;;it;https://www.facebook.com/FondazioneIRPEA/;;;;;
04883190284;SEDE;IMPRESA INDIVIDUALE;;26/02/2015;ISTITUTO ARIANNA DI PANOZZO DOLORES;35012;CAMPOSAMPIERO;0-2;;ESTETISTA;96.02.02;Altre attività di servizi;VIA S. ANNA, 31, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
14327071008;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;21/09/2017;ITALIAN STYLE SRL IN LIQUIDAZIONE;35012;CAMPOSAMPIERO;;;;96.02.02;Altre attività di servizi;PIAZZA CASTELLO, 20, 35012 CAMPOSAMPIERO PD;https://www.tentazionitropicali.com/;havaianas, solari, lampade, modello, calzature, sandali, copricostume, abbonamenti, costumi, beachwear, protezioni, acceleratori, abbronzatura, tropicali, tentazioni, promozioni, regalo, idee, bikini, ecommerce, categorie, leggere, pertiche, roma, gold, lampade solari, havaianas modello, protezioni solari, abbonamenti lampade, tentazioni tropicali;True;it;https://www.facebook.com/Tentazioni-Tropicali-113096016830411/;;;;;
14327071008;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;17/01/2019;ITALIAN STYLE SRL IN LIQUIDAZIONE;35012;CAMPOSAMPIERO;;;;96.02.02;Altre attività di servizi;VIA BONORA, 43, 35012 CAMPOSAMPIERO PD;https://www.tentazionitropicali.com/;havaianas, solari, lampade, modello, calzature, sandali, costumi, acceleratori, beachwear, copricostume, abbronzatura, protezioni, abbonamenti, tentazioni, tropicali, promozioni, idee, regalo, gioiello, gold, australian, bikini, leggere, ecommerce, categorie, lampade solari, protezioni solari, abbonamenti lampade, tentazioni tropicali, havaianas modello;True;it;https://www.facebook.com/Tentazioni-Tropicali-113096016830411/;;;;;
04554830283;SEDE;IMPRESA INDIVIDUALE;;30/06/2011;JOLIES DI TOSETTO GIULIANA;35012;CAMPOSAMPIERO;0-2;;ACCONCIATORE E BARBIERE;96.02.01;Altre attività di servizi;VIA DELLA BASTIA, 1/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02705670285;SEDE;COOPERATIVA SOCIALE;;23/01/1998;LA CASA DI SETA SOCIETA' COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;3-9;;ASSISTENZA RESIDENZIALE PER MINORI (DAL 04/07/2006);87;Sanità e assistenza sociale;VIA UNGARETTI, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03849980283;SEDE;IMPRESA INDIVIDUALE;;30/09/2003;LAP PARRUCCHIERI-ESTETICA DI PIAZZA LUIGI;35012;CAMPOSAMPIERO;3-9;;PARRUCCHIERE UOMO E DONNA;96.02.01;Altre attività di servizi;CONTRA' RIALTO, 1, 35012 CAMPOSAMPIERO PD;https://www.iparrucchierilap.it/;camposampiero, parrucchiere, piazza, antonio, luigi, donna, padova, parrucchieri, lap, offerti, taglio, barba, trattamenti, bellezza, partner, crescenzio, iparrucchierilap, vicolo, capelli, artistica, stile, grasso, piega, colore, colpi, luigi antonio, antonio piazza, camposampiero padova, parrucchiere donna, donna camposampiero;False;it;https://www.facebook.com/I-parrucchieri-LAP-758680804157471/?fref=ts;;;;;
01595470293;SEDE;IMPRESA INDIVIDUALE;;04/03/2020;LAVAPIU' LAVANDERIA SELF-SERVICE DI LEROSE ENRICO;35012;CAMPOSAMPIERO;0-2;;LAVANDERIA SELF-SERVICE A GETTONI;96.01.2;Altre attività di servizi;VIA GIORGIONE, 4/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01566190284;SEDE;IMPRESA INDIVIDUALE;;03/02/1982;LAZZARI FLAVIA;35012;CAMPOSAMPIERO;0-2;049/9300860;ATTIVITA': PARRUCCHIERA PER SIGNORA (DAL 08.01.1982);96.02.01;Altre attività di servizi;VIA DON LUIGI MORETTO, 7, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03539650287;SEDE;SOCIETA' IN NOME COLLETTIVO;;25/05/2000;L'ESSENZA DEL BENESSERE SNC DI GASPARINI MASSIMILIANO & C.;35012;CAMPOSAMPIERO;0-2;049/5792224;ESTETISTA (DAL 17/7/2000).;96.02.02;Altre attività di servizi;VIA BONORA, 48, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04707510287;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;04/02/2013;L'ESSENZA S.A.S. DI SCABORO CINZIA E C.;35012;CAMPOSAMPIERO;0-2;;CENTRO ESTETICO;96.02.02;Altre attività di servizi;VIA IPPOLITO NIEVO, 2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00030670285;UL;COOPERATIVA SOCIALE;;01/06/2018;L'IRIDE - SOCIETA' COOPERATIVA SOCIALE - IMPRESA SOCIALE;35012;CAMPOSAMPIERO;50-249;;GESTIONE DI SERVIZI SOCIO-ASSISTENZIALI E SANITARI NON MEDICI (DAL 01/06/2018);88;Sanità e assistenza sociale;VIA BORGO PADOVA, 106/1, 35012 CAMPOSAMPIERO PD;https://www.liride.org/;iride, diurni, cooperativa, rosso, fienile, blu, azzurro, indaco, verde, giallo, spazi, agei, appartamento, minori, padova, selvazzano, commento, vivaldi, tema, mesmerize, costruito, devi, risposta, lascia, connesso, iride blu, iride rosso, iride indaco, iride azzurro, iride fienile;;en, it;https://facebook.com/liridescs;;;https://www.youtube.com/watch?v=nlMm7gT26d4;;
04734670286;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/10/2018;LOBBY FOUNDATION S.R.L.;35012;CAMPOSAMPIERO;3-9;;;93.29.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA GUIZZE, 32, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04442300283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;27/01/2010;MAICO'S SLOT S.R.L.;35010;SANTA GIUSTINA IN COLLE;0-2;;SALE DA GIOCO LECITO-GESTIONE VIDEO GIOCHI;93.29.3;Attività artistiche, sportive, di intrattenimento e divertimento;PIAZZA DEI MARTIRI, 29/1, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04442300283;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;03/05/2010;MAICO'S SLOT S.R.L.;35012;CAMPOSAMPIERO;0-2;049/9302112;SALE DA GIOCO LECITO-GESTIONE VIDEO GIOCHI (DAL 03.05.2010);93.29.3;Attività artistiche, sportive, di intrattenimento e divertimento;VIA BELLINI, 13, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05403290280;SEDE;IMPRESA INDIVIDUALE;LEONARDO.MARCONATO@PROTONMAIL.COM;25/02/2022;MARCONATO LEONARDO;35012;CAMPOSAMPIERO;;340/5203699;ORGANIZZAZIONE DI FESTE E CERIMONIE (CON ESCLUSIONE DELL'ATTIVIT? DI AGENZIA D'AFFARI);96.09.05;Altre attività di servizi;VIA CORSO, 83, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04270210281;SEDE;IMPRESA INDIVIDUALE;;04/06/2008;MARIN CRISTINA;35012;CAMPOSAMPIERO;0-2;; ACCONCIATORE (DAL 02.05.2008);96.02.01;Altre attività di servizi;VIA GIUSEPPE GARIBALDI, 42, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04688500281;SEDE;IMPRESA INDIVIDUALE;;04/12/2012;MASKARA DI LISA CAMPELLO;35012;CAMPOSAMPIERO;0-2;;ESTETISTA;96.02.02;Altre attività di servizi;VIA BONORA, 23/A, 35012 CAMPOSAMPIERO PD;https://centroesteticomaskara.it/;massaggio, corpo, trattamenti, benefici, camposampiero, circolazione, lomi, ricostruzione, viso, maskara, unghie, estetico, relax, massaggi, massage, mani, benessere, written, peter, linfatica, campello, interno, stimola, stress, potrace, trattamenti viso, ricostruzione unghie, viso corpo, peter selinger, maskara lisa;;it;https://www.facebook.com/maskara.lisacampello/?ref=page_internal;;;;;https://www.instagram.com/maskara_beauty_relax/
03282380280;SEDE;COOPERATIVA SOCIALE;AMMINISTRAZIONE@NUOVAVITA.EU;19/12/1997;NUOVA VITA COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;50-249;049/5792346;SERVIZI SOCIO ASSISTENZIALI ED INFERMIERISTICI;87.1;Sanità e assistenza sociale;VIA STRAELLE SAN PIETRO, 12/G, 35012 CAMPOSAMPIERO PD;https://www.nuovavita.eu/;casa, bilancio, residenziale, mariutto, bonora, ulss, csa, amami, euganea, rete, consorzio, cooperativa, disabili, progetti, gialla, motori, semi, innovativi, dsa, anziani, laboratorio, luigi, sostienici, alta, incontro, casa amami, ulss euganea, csa bonora, casa gialla, disabili motori;False;it;;;;;;
03282380280;UL;COOPERATIVA SOCIALE;AMMINISTRAZIONE@NUOVAVITA.EU;01/09/2008;NUOVA VITA COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;50-249;049/9303827;SERVIZI SOCIO SANITARI ED INFERMIERISTICI (DAL 01/09/2008);87.1;Sanità e assistenza sociale;VIA CAO DEL MONDO, 1, 35012 CAMPOSAMPIERO PD;https://www.nuovavita.eu/;casa, bilancio, residenziale, mariutto, bonora, ulss, csa, amami, euganea, rete, consorzio, cooperativa, disabili, progetti, gialla, motori, semi, innovativi, dsa, anziani, laboratorio, luigi, sostienici, alta, incontro, casa amami, ulss euganea, csa bonora, casa gialla, disabili motori;False;it;;;;;;
03282380280;UL;COOPERATIVA SOCIALE;AMMINISTRAZIONE@NUOVAVITA.EU;01/07/2015;NUOVA VITA COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;50-249;;ASSISTENZA SOCIALE NON RESIDENZIALE PER DISABILI MOTORI (DAL 01/07/2015).;88.1;Sanità e assistenza sociale;VIA CAO DEL MONDO, 2/B, 35012 CAMPOSAMPIERO PD;https://www.nuovavita.eu/;casa, bilancio, residenziale, mariutto, bonora, ulss, csa, amami, euganea, rete, consorzio, cooperativa, disabili, progetti, gialla, motori, semi, innovativi, dsa, anziani, laboratorio, luigi, sostienici, alta, incontro, casa amami, ulss euganea, csa bonora, casa gialla, disabili motori;False;it;;;;;;
03282380280;UL;COOPERATIVA SOCIALE;AMMINISTRAZIONE@NUOVAVITA.EU;01/04/2018;NUOVA VITA COOPERATIVA SOCIALE;35010;SAN GIORGIO DELLE PERTICHE;50-249;;GESTIONE INTEGRATA DI SERVIZI RIVOLTI ALLA POPOLAZIONE ATTRAVERSO L'ORGANIZZAZIONE DI MEZZI NECESSARI ALLO SVOLGIMENTO DI ATTIVITA' PROPRIE DELLE MEDICINE DI GRUPPO INTEGRATE (DAL 01/04/2018);88.99;Sanità e assistenza sociale;VIA ROMA, 74, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.nuovavita.eu/;casa, bilancio, residenziale, mariutto, bonora, ulss, csa, amami, euganea, rete, consorzio, cooperativa, disabili, progetti, gialla, motori, semi, innovativi, dsa, anziani, laboratorio, luigi, sostienici, alta, incontro, casa amami, ulss euganea, csa bonora, casa gialla, disabili motori;False;it;;;;;;
03282380280;UL;COOPERATIVA SOCIALE;AMMINISTRAZIONE@NUOVAVITA.EU;01/03/2022;NUOVA VITA COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;50-249;;GESTIONE INTEGRATA DI SERVIZI RIVOLTI ALLA POPOLAZIONE ATTRAVERSO L'ORGANIZZAZIONE DI MEZZI NECESSARI ALLO SVOLGIMENTO DI ATTIVITA' PROPRIE DELLE MEDICICINE DI GRUPPO INTEGRATE (DAL 01/03/2022).;88.99;Sanità e assistenza sociale;VIA BORGO PADOVA, 106, 35012 CAMPOSAMPIERO PD;https://www.nuovavita.eu/;casa, bilancio, residenziale, mariutto, bonora, ulss, csa, amami, euganea, rete, consorzio, cooperativa, disabili, progetti, gialla, motori, semi, innovativi, dsa, anziani, laboratorio, luigi, sostienici, alta, incontro, casa amami, ulss euganea, csa bonora, casa gialla, disabili motori;False;it;;;;;;
05145480280;SEDE;SOCIETA' COOPERATIVA;;06/07/2018;OPLA' SOCIETA' COOPERATIVA SOCIALE;35010;SAN GIORGIO DELLE PERTICHE;3-9;;FORMAZIONE RIVOLTA A FAMIGLIE E INSEGNANTI  SU TEMATICHE LEGATE ALLA EDUCAZIONE;85.59.9;Istruzione;VIA AMERIGO VESPUCCI, 13, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.oplascs.it/;spazio, montessori, bambini, casa, risorse, camposampiero, didattiche, commenti, estivi, primaria, recenti, pedagogia, animazione, iscrizioni, genitori, associazione, sezioni, bacheca, seleziona, sostienici, themes, elegant, sviluppato, progettato, mar, spazio montessori, casa bambini, risorse didattiche, primaria montessori, elegant themes;True;en, it;https://www.facebook.com/oplapd/;;;;;
05145480280;UL;SOCIETA' COOPERATIVA;;01/03/2020;OPLA' SOCIETA' COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;3-9;;ISTRUZIONE DI GRADO PREPARATORIO: SCUOLE DELL'INFANZIA, SCUOLE SPECIALI COLLEGATE A QUELLE PRIMARIE ULTERIORI SPECIFICHE: SERVIZI INTEGRATIVI SPERIMENTALI PER LA PRIMA INFANZIA (DAL 01/03/2021);85.59.9;Istruzione;VIA STRAELLE DI RUSTEGA, 15, 35012 CAMPOSAMPIERO PD;https://www.oplascs.it/;spazio, montessori, bambini, casa, risorse, camposampiero, didattiche, commenti, estivi, primaria, recenti, pedagogia, animazione, iscrizioni, genitori, associazione, sezioni, bacheca, seleziona, sostienici, themes, elegant, sviluppato, progettato, mar, spazio montessori, casa bambini, risorse didattiche, primaria montessori, elegant themes;True;en, it;https://www.facebook.com/oplapd/;;;;;
02398610283;SEDE;IMPRESA INDIVIDUALE;;06/11/1990;PARRUCCHIERA CLARA DI CROCETTA CLARA;35012;CAMPOSAMPIERO;0-2;049/9300701;ATTIVITA': PARRUCCHIERA UOMO DONNA (DAL 10.10.1990);96.02.01;Altre attività di servizi;VIA IPPOLITO NIEVO, 52/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00134420280;SEDE;COOPERATIVA SOCIALE;;01/04/1994;PASTELLI SOCIETA' COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;250+;049/9301324;ATTIVITA': PERSEGUIRE L'INTERESSE GENERALE DELLA COMUNITA' ALLA PROMOZIO NE UMANA ED ALL'INTEGRAZIONE SOCIALE DEI CITTADINI ATTRAVERSO LA GESTIONE DI SER VIZI SOCIALI (DAL 17.12.1993).;88;Sanità e assistenza sociale;VICOLO PERAZZOLO, 3/3, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00352860282;SEDE;IMPRESA INDIVIDUALE;;18/10/1977;PELLICCERIA BRUNA DI MAZZON BRUNA;35012;CAMPOSAMPIERO;0-2;049/5790923;CONFEZIONE, RIPARAZIONE E RIMESSA A MODELLO DI CAPI DI PELLICCERIA;95.29.03;Altre attività di servizi;VIA CORSO, 30, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
06802990967;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;17/03/2010;PIANETA BENESSERE S.R.L. IN LIQUIDAZIONE;35011;CAMPODARSEGO;;;SOLARIUM E CENTRO ESTETICO (DAL 17.03.2010);96.04.1;Altre attività di servizi;VIA ANTONIANA, 159, 35011 CAMPODARSEGO PD;;;;;;;;;;
06802990967;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;22/03/2010;PIANETA BENESSERE S.R.L. IN LIQUIDAZIONE;35012;CAMPOSAMPIERO;;;CENTRO ESTETICO(DAL 22.03.2010);96.02.02;Altre attività di servizi;PIAZZA CASTELLO, 20, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00508040284;SEDE;SOCIETA' IN NOME COLLETTIVO;;24/07/1997;PULISECCO NUOVO STILE S.N.C. DI BANO PATRIZIA & VANIA;35012;CAMPOSAMPIERO;0-2;049/9300785; LAVANDERIA, PULITURA-SMACCHIATURA A SECCO, TINTURA E STIRATURA DI CAPI DI ABBIGLIAMENTO E AFFINI (DAL 12.06.1995);96.01;Altre attività di servizi;VIA BEATO CRESCENZIO, 9, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00969140284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;28/07/1980;PUNTO MEDICO S.R.L.;35012;CAMPOSAMPIERO;3-9;049/9300666;POLIAMBULATORIO MEDICO PER PRESTAZIONI SANITARIE (DAL 8.9.1980).;86.22.09;Sanità e assistenza sociale;VIA VIVALDI, 1, 35012 CAMPOSAMPIERO PD;https://www.puntomedico.it/;medico, camposampiero, poliambulatorio, specialistico, documentazione, utenza, carta, medicina, zampiero, prelievi, ssa, cardiologia, aldo, specialista, assicurazioni, antonio, staff, padova, europe, borgo, generali, autorizzazione, assirete, convenzioni, sodalitas, poliambulatorio specialistico, documentazione utenza, medico poliambulatorio, antonio zampiero, aldo antonio;True;it;;;;;;
00969140284;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;30/05/1995;PUNTO MEDICO S.R.L.;35012;CAMPOSAMPIERO;3-9;049/9300666;CENTRO MEDICO DI TIPO POLIAMBULATORIALE (DAL 30/05/1995);86.22.09;Sanità e assistenza sociale;VIA BORGO PADOVA, 106/1, 35012 CAMPOSAMPIERO PD;https://www.puntomedico.it/;medico, camposampiero, poliambulatorio, specialistico, documentazione, utenza, carta, medicina, zampiero, prelievi, ssa, cardiologia, aldo, specialista, assicurazioni, antonio, staff, padova, europe, borgo, generali, autorizzazione, assirete, convenzioni, sodalitas, poliambulatorio specialistico, documentazione utenza, medico poliambulatorio, antonio zampiero, aldo antonio;True;it;;;;;;
03838680282;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/06/2021;RENEGADE S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;3-9;;CENTRI ESTIVI PER RAGAZZI (DAL 01/06/2021);93.29.9;Attività artistiche, sportive, di intrattenimento e divertimento;VIA PONTECANALE, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
92297870286;SEDE;SOCIETA' DI MUTUO SOCCORSO;;24/05/2019;RETE VENETA SOCIETA' DI MUTUO SOCCORSO;35012;CAMPOSAMPIERO;;;ALTRE ATTIVITA' DI ASSISTENZA SOCIALE NON RESIDENZIALE NCA ULTERIORI SPECIFICHE: ATTIVITA' DI BENEFICENZA, RACCOLTA DI FONDI O ALTRE ATTIVITA' DI SUPPORTO, FINALIZZATE AD OPERE DI ASSISTENZA SOCIALE ASSISTENZA MUTUALISTICA A FAVORE DEI SOCI E LORO FAMILIARI ATTRAVERSO L'EROGAZIONE DI INDENNITA' E RIMBORSI PER LA CURA DELLA SALUTE E L'ACCESSO A RETI CONVENZIONATE DI STRUTTURE SANITARIE, PARASANITARIE E CENTRI DI ASSISTENZA.;88.99;Sanità e assistenza sociale;VIA STRAELLE, 12/G, 35012 CAMPOSAMPIERO PD;https://www.retevenetasms.it/;bilancio, progetti, rete, fondo, convenzioni, integrativa, mutualistico, tutela, educazione, culturali, report, abuse, deliver, sites, analyze, shared, traffic, learn, agree, services, updated, soci, veneta, prestazioni, domanda, mutualistico integrativa, progetti tutela, fondo progetti, culturali educazione, rete convenzioni;False;it;;;;;;
02819040243;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;07/10/2019;ROMANO MEDICA SRL;35012;CAMPOSAMPIERO;;;PUNTO PRELIEVI(DAL 07/10/2019);86.90.12;Sanità e assistenza sociale;PIAZZA CASTELLO, 40, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04371320286;SEDE;IMPRESA INDIVIDUALE;;30/06/2009;SABBADIN MASSIMO;35012;CAMPOSAMPIERO;0-2;; MANUTENZIONE, RIPARAZIONE ASSISTENZA COMPUTER E PERIFERICHE (DAL 10.05.2009);95.11;Altre attività di servizi;VIA SCARDEONE, 1/3, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04983050289;SEDE;IMPRESA INDIVIDUALE;;30/06/2016;SALE & SPA DI PONTICELLO SILVIA;35012;CAMPOSAMPIERO;3-9;;SERVIZI DEGLI ISTITUTI DI BELLEZZA;96.02.02;Altre attività di servizi;VIA A. TENTORI, 32, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04976040289;SEDE;IMPRESA INDIVIDUALE;;24/05/2016;SALONE BONATO DI FRANCESCA BONATO;35012;CAMPOSAMPIERO;0-2;;SERVIZI DEI SALONI DI BARBIERE E PARRUCCHIERE;96.02.01;Altre attività di servizi;VIA BORGO RUSTEGA, 77, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03831660281;SEDE;IMPRESA INDIVIDUALE;@PECSICURA.IT;10/12/2003;SALONE MICHELA DI BOSELLO MICHELA;35012;CAMPOSAMPIERO;0-2;049/9301421;PARRUCCHIERE UOMO E DONNA (DAL 25.11.2003);96.02.01;Altre attività di servizi;VIA STRAELLE DI RUSTEGA, 32/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02336170283;SEDE;IMPRESA INDIVIDUALE;;18/12/1989;SALONE ROSANNA DI ABBIENDI ROSANNA;35012;CAMPOSAMPIERO;0-2;049/9300799;ATTIVITA': PARRUCCHIERE UOMO E DONNA  (DAL 1.12.1989);96.02.01;Altre attività di servizi;VIA S. MARCO, 13, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03694220280;SEDE;SOCIETA' IN NOME COLLETTIVO;;26/02/2002;SALONE VENERE S.N.C. DI ALESSIO BRIGITTE, NALON VALENTINA E SACCH ETTO SABRINA;35012;CAMPOSAMPIERO;0-2;;PARRUCCHIERE PER UOMO E DONNA,  MANICURE E PEDICURE ESTETICO (DAL 21.01.2002);96.02.01;Altre attività di servizi;CONTRA' SAN GIACOMO, 12, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04116880289;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;20/02/2018;SANT'AGOSTINO SRL;35010;SANTA GIUSTINA IN COLLE;0-2;;CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE ULTERIORI SPECIFICHE: CORSI DI FORMAZIONE E CORSI DI AGGIORNAMENTO PROFESSIONALE CON ANCHE GESTIONE DI UFFICI TEMPORANEI (DAL 20/02/2018);85.59.2;Istruzione;PIAZZA MARTIRI, 36, 35010 SANTA GIUSTINA IN COLLE PD;https://formazione-coworking.com/;trattamento, coworking, sale, sala, agostino, corsi, maps, riunioni, tracciamento, tariffe, partner, strumento, spazio, widget, username, fonts, register, consulta, visita, legali, fumatori, fi, wi, fornitori, piazza, sala riunioni, coworking sale, maps widget, strumento tracciamento, wi fi;True;it;https://www.facebook.com/Formazione-coworking-440054659748195/;;;;;http://instagram.com
04555250283;SEDE;IMPRESA INDIVIDUALE;;16/05/2011;SANTINON MARIA PIA;35012;CAMPOSAMPIERO;;;LAVANDERIA SELF-SERVICE A GETTONI;96.01.2;Altre attività di servizi;PIAZZETTA DANTE, 7, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03738130289;SEDE;COOPERATIVA SOCIALE;;28/10/2002;SIMILI SOCIETA' COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;3-9;;ATTIVITA' DI LABORATORI DI ASSEMBLAGGIO PER INSERIMENTI LAVORATIVI DISABILI. ATTIVITA' DI ASSISTENZA SOCIALE NON RESIDENZIALE;88.99;Sanità e assistenza sociale;VICOLO PERAZZOLO, 3/3, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03427050285;SEDE;IMPRESA INDIVIDUALE;;16/12/1993;SINTESI DI TARGHETTA LUCA;35012;CAMPOSAMPIERO;0-2;049/5794054;INSTALLAZIONE, ASSISTENZA E MANUTENZIONE DI COMPUTER ED IMPIANTI AUDIO-ELETTRONI CI (DAL 01.12.1993), COMMERCIO ALL'INGROSSO DI COMPUTERS E MATERIALI PER L'INFORMATICA (DAL 05.01.1995);95.11;Altre attività di servizi;VIA G. DE ROSSIGNOLI, 19/8, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04453680284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;18/02/2010;STUDIO CINZIA SAS DI PUPOLIN CINZIA;35012;CAMPOSAMPIERO;0-2;;ESTETISTA E PARRUCCHIERE MISTO.;96.02.02;Altre attività di servizi;VIA A. TENTORI, 60/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04775480280;SEDE;IMPRESA INDIVIDUALE;;09/01/2014;SUN RELAX DI FABRIS MICHELA;35012;CAMPOSAMPIERO;0-2;;CENTRO ESTETICO;96.04.1;Altre attività di servizi;VIA BORGO RUSTEGA, 53/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04132830284;SEDE;IMPRESA INDIVIDUALE;;02/04/2007;TACCO VELOCE DI MAZZONETTO GIAN PAOLO;35012;CAMPOSAMPIERO;0-2;;RIPARAZIONE CALZATURE E DI ALTRI ARTICOLI IN CUOIO (DAL 15.03.2007), COMMERCIO AL DETTAGLIO DI ARTICOLI IN PELLE E ACCESSORI PER CALZATURE E SCARPE (DAL 14.09.07).;95.23;Altre attività di servizi;VIA CONTRA DEI NODARI, 3, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02341640981;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/03/2016;TAGLIA & CUCI S.R.L.;35012;CAMPOSAMPIERO;;;MODIFICA E RIPARAZIONE DI ARTICOLI DI VESTIARIO NON EFFETTUATE DALLE SARTORIE E DI ACCESSORI E COMPLEMENTI PER L'ABBIGLIAMENTO IN GENERE (DAL 01/03/2016);95.29.03;Altre attività di servizi;VIA STRAELLE, 15, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04243280288;SEDE;IMPRESA INDIVIDUALE;;07/02/2008;TAGLIATI PER IL SUCCESSO DI MAIURI SABRINA;35012;CAMPOSAMPIERO;0-2;; ACCONCIATORE (DAL 22.01.2008);96.02.01;Altre attività di servizi;VIA MADONNA DELLE GRAZIE, 39, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02705680284;SEDE;COOPERATIVA SOCIALE;;03/03/1998;TANA SERENA SOCIETA' COOPERATIVA SOCIALE;35012;CAMPOSAMPIERO;10-49;;GESTIONE SERVIZI DI ASILI NIDO;88.91;Sanità e assistenza sociale;VICOLO PERAZZOLO, 3/3, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02656000284;SEDE;IMPRESA INDIVIDUALE;;01/08/1996;TOSON PATRIZIA;35012;CAMPOSAMPIERO;0-2;335/7081538; CONSERVAZIONE E RESTAURO DI OPERE D'ARTE (DAL 20.07.1996);90.03.02;Attività artistiche, sportive, di intrattenimento e divertimento;VIA BORGO PADOVA, 87, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
