Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
03472040264;SEDE;IMPRESA INDIVIDUALE;;19/05/2004;MAGATON ALESSANDRO;35012;CAMPOSAMPIERO;0-2;; MONTAGGIO PARETI E CONTROSOFFITTI IN CARTONGESSO, LAVORI EDILI (DAL 01.05.2004);43.32;Lavori di costruzione specializzati;VIA GANDHI, 4/1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00317940286;SEDE;SOCIETA' IN NOME COLLETTIVO;;22/11/1994;MANFRIN S.N.C. DI MANFRIN LUCA E MARCO.;35012;CAMPOSAMPIERO;0-2;049/5791402;;43.22;Lavori di costruzione specializzati;VIA CIME, 16, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03291490286;SEDE;IMPRESA INDIVIDUALE;;22/01/1998;MARAGNO MASSIMO;35012;CAMPOSAMPIERO;0-2;049/5794013; IMPRESA EDILE (DAL 02.01.1998);41.2;Costruzione di edifici;VIA MUSON, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00517480281;SEDE;IMPRESA INDIVIDUALE;;26/10/1978;MARCATO GIUSEPPE;35012;CAMPOSAMPIERO;;049/5792255;IMPRESA EDILE;41.2;Costruzione di edifici;VIA STRAELLE SAN PIETRO, 212/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04480700287;SEDE;IMPRESA INDIVIDUALE;;24/04/2012;MARCATO GIUSEPPE;35012;CAMPOSAMPIERO;0-2;;DIPINTORE EDILE;43.34;Lavori di costruzione specializzati;VIA COLOMBARETTA, 13/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03782560282;SEDE;SOCIETA' IN NOME COLLETTIVO;;04/02/2003;MARCONATO COSTRUZIONI EDILI S.N.C. DI MARCONATO RENATO E ROBERTO;35012;CAMPOSAMPIERO;0-2;;COSTRUZIONI EDILI IN GENERE E RESTAURI CONSERVATIVI;41.2;Costruzione di edifici;VIA STRAELLE SAN PIETRO, 144, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04541830289;SEDE;IMPRESA INDIVIDUALE;;30/03/2011;MARGARINT GABRIEL DANIEL;35012;CAMPOSAMPIERO;0-2;;INTONACATURA E STUCCATURA;43.31;Lavori di costruzione specializzati;VIA ANNA MORETTI BONORA, 57, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04884450281;SEDE;IMPRESA INDIVIDUALE;;09/03/2015;MARIAN HARAGA;35012;CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA MONTEGRAPPA, 11/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03997640283;SEDE;IMPRESA INDIVIDUALE;;15/03/2005;MARIN TUDOREL;35012;CAMPOSAMPIERO;0-2;; MURATORE (DAL 02.03.2005);43.39.01;Lavori di costruzione specializzati;VIA IPPOLITO NIEVO, 3/1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04164830285;SEDE;IMPRESA INDIVIDUALE;;08/05/2007;MAROTTA MAURO;35012;CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI (DAL 10.03.2007);43.34;Lavori di costruzione specializzati;VIA ARISTIDE TENTORI, 27/7, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01971000284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;29/05/1985;MASON INTONACI S.A.S. DI MASON MICHELE & C.;35012;CAMPOSAMPIERO;0-2;;STUCCATURA, INTONACATURA, PARETI IN CARTONGESSO (DAL 08.07.1985);43.31;Lavori di costruzione specializzati;VIA STRAELLE DI RUSTEGA, 24, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04204450284;SEDE;IMPRESA INDIVIDUALE;;19/05/2014;MASSOUDI MOHAMED;35012;CAMPOSAMPIERO;0-2;;MONTAGGIO E SMONTAGGIO MOBILI E MACCHINARI SU SPECIFICA RICHIESTA DEI COMMITTENTI;43.32.02;Lavori di costruzione specializzati;VIA CAVIN CASELLE, 7/B, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04181140288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;14/02/2007;MATTARA COSTRUZIONI S.R.L.;35012;CAMPOSAMPIERO;;;COSTRUZIONI EDILI IN GENERE (08.02.2007);41.2;Costruzione di edifici;PIAZZA VITTORIA, 6/4, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05232440288;SEDE;IMPRESA INDIVIDUALE;;16/07/2019;M.D. FINITURE DI MESI DENIS;35012;CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA GIACOMO PUCCINI, 6/5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05437230286;SEDE;IMPRESA INDIVIDUALE;;10/03/2022;ME PITTURE E CARTONGESSO DI MESI ERION;35012;CAMPOSAMPIERO;;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA GIACOMO PUCCINI, 6/5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04249590284;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;11/12/2007;M.E. S.A.S. DI PAROLIN EMILIO & C.;35012;CAMPOSAMPIERO;0-2;;TINTEGGIATURA, STUCCATURA, INTONACATURA, RIVESTIMENTI MURALI, INSTALLAZIONE DI OPERE IN CARTONGESSO E CONTROSOFFITTI (DAL 01.12.2007);43.34;Lavori di costruzione specializzati;VIA FABRIS, 52/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02035550280;SEDE;SOCIETA' IN NOME COLLETTIVO;;13/03/1986;MENGATO S.N.C. DI MENGATO ENZO & C.;35012;CAMPOSAMPIERO;50-249;049/5790448;ALTRE ATTIVITA' DI COSTRUZIONE DI ALTRE OPERE DI INGEGNERIA CIVILE N.C.A. ULTERIORI SPECIFICHE: ALTRE ATTIVITA' DI COSTRUZIONE DI ALTRE OPERE DI INGEGNERIA CIVILE N.C.A.;42.99.09;Ingegneria civile;VIA S.MARCO, 25, 35012 CAMPOSAMPIERO PD;http://www.mengato.com/;travi, trattamento, tracciamento, eventi, strumento, mengato, maps, consulta, widget, fonts, recaptcha, immobiliare, opere, progettazione, produzione, industriali, pannelli, isolanti, edilizia, impiantistica, mano, speciali, chiavi, casa, industriale, strumento tracciamento, maps widget, chiavi mano, casa service, travi tr;True;it;;;;;;
02035550280;UL;SOCIETA' IN NOME COLLETTIVO;;05/03/2010;MENGATO S.N.C. DI MENGATO ENZO & C.;35012;CAMPOSAMPIERO;50-249;;;42.99.09;Ingegneria civile;VIA CORSO, 106, 35012 CAMPOSAMPIERO PD;http://www.mengato.com/;travi, trattamento, tracciamento, eventi, strumento, mengato, maps, consulta, widget, fonts, recaptcha, immobiliare, opere, progettazione, produzione, industriali, pannelli, isolanti, edilizia, impiantistica, mano, speciali, chiavi, casa, industriale, strumento tracciamento, maps widget, chiavi mano, casa service, travi tr;True;it;;;;;;
02035550280;UL;SOCIETA' IN NOME COLLETTIVO;;31/01/2013;MENGATO S.N.C. DI MENGATO ENZO & C.;35010;SANTA GIUSTINA IN COLLE;50-249;;;42.99.09;Ingegneria civile;VIA MARTIRI, 36, 35010 SANTA GIUSTINA IN COLLE PD;http://www.mengato.com/;travi, trattamento, tracciamento, eventi, strumento, mengato, maps, consulta, widget, fonts, recaptcha, immobiliare, opere, progettazione, produzione, industriali, pannelli, isolanti, edilizia, impiantistica, mano, speciali, chiavi, casa, industriale, strumento tracciamento, maps widget, chiavi mano, casa service, travi tr;True;it;;;;;;
02035550280;UL;SOCIETA' IN NOME COLLETTIVO;;26/11/2020;MENGATO S.N.C. DI MENGATO ENZO & C.;35012;CAMPOSAMPIERO;50-249;;- (LETT.A): IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, - (LETT.B): IMPIANTI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE (DAL 26/11/2020);43.21.01;Lavori di costruzione specializzati;VIA G. ZANELLA, 12, 35012 CAMPOSAMPIERO PD;http://www.mengato.com/;travi, trattamento, tracciamento, eventi, strumento, mengato, maps, consulta, widget, fonts, recaptcha, immobiliare, opere, progettazione, produzione, industriali, pannelli, isolanti, edilizia, impiantistica, mano, speciali, chiavi, casa, industriale, strumento tracciamento, maps widget, chiavi mano, casa service, travi tr;True;it;;;;;;
03643990280;SEDE;IMPRESA INDIVIDUALE;;15/06/2001;MESI SHYQYRI;35012;CAMPOSAMPIERO;0-2;;ATTIVITA':PITTORE DECORATORE (DAL 01.01.2004);43.34;Lavori di costruzione specializzati;VIA PUCCINI, 6/5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03500650282;SEDE;IMPRESA INDIVIDUALE;;24/02/2000;M.F. IMPIANTI DI FERRARO MARCO;35012;CAMPOSAMPIERO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE,;43.21.01;Lavori di costruzione specializzati;VIA PITOCCHE, 29, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05118670289;SEDE;IMPRESA INDIVIDUALE;;21/02/2018;MIOTTO FABRIZIO;35012;CAMPOSAMPIERO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI;43.32.02;Lavori di costruzione specializzati;VIA BENEDETTO MOGNO, 17/1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04636690283;SEDE;IMPRESA INDIVIDUALE;;24/04/2012;MK DI MIFTAROSKI DZEVDET;35012;CAMPOSAMPIERO;0-2;;COPERTURE ED IMPERMEABILIZZAZIONI DI TETTI DI EDIFICI;43.91;Lavori di costruzione specializzati;VIA CORSO, 88, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05301120282;SEDE;IMPRESA INDIVIDUALE;;14/07/2020;MOLDOVAN CALIN LIVIU;35012;CAMPOSAMPIERO;0-2;;ATTIVITA' NON SPECIALIZZATA DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;VIA GIACOMO PUCCINI, 12, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03720050289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;22/03/2002;NEGRIN S.R.L.;35012;CAMPOSAMPIERO;0-2;;INTONACATURA (DAL 26/03/2002);43.31;Lavori di costruzione specializzati;VIA SOLIGO, 6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05364260280;SEDE;IMPRESA INDIVIDUALE;NICOLAINSTALLAZIONI@GMAIL.COM;23/03/2021;NICOLA INSTALLAZIONI DI MARTELLOZZO NICOLA;35012;CAMPOSAMPIERO;;;INSTALLAZIONE DI TENDE PER INTERNI ED ESTERNI, ARREDAMENTI ED ALTRI COMPLEMENTI DI ARREDO.;43.32.02;Lavori di costruzione specializzati;VIA GRAZIA DELEDDA, 17/D, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05017690289;SEDE;IMPRESA INDIVIDUALE;;06/12/2016;N.M.E. DI MESI ERMIRA;35012;CAMPOSAMPIERO;0-2;;COSTRUZIONI DI EDIFICI RESIDENZIALI E NON - LAVORI DI MURATURA;41.2;Costruzione di edifici;VIA PAPA GIOVANNI XXIII, 20, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01963470289;SEDE;SOCIETA' IN NOME COLLETTIVO;;16/04/1985;NUOVA EDIL S.N.C. DI PUGESE ROBERTO & C.;35012;CAMPOSAMPIERO;0-2;049/5790904;COSTRUZIONE, RIFINITURA, MANUTENZIONE   RIPARAZIONE FABBRICATI CIVILI ED INDUSTRIALI (DAL 6.5.1985).;41.2;Costruzione di edifici;VIA MOLINO NUOVO, 9, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03991210281;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;07/03/2005;PALLADIO HOUSE SAS DI SMANIA NADIA & C.;35012;CAMPOSAMPIERO;;;SVILUPPO DI PROGETTI PER LA COSTRUZIONE  E REALIZZAZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI, TRAMITE REPERIMENTO DI MEZZI FINANZIARI, TECNICI E FISICI PER REALIZZARE UNITA' IMMOBILIARI DESTINATE ALLA VENDITA;41.2;Costruzione di edifici;VIA GIORGIONE, 3/5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05784740655;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;28/10/2021;PARISI TECHNOLOGY S.R.L. SEMPLIFICATA;35012;CAMPOSAMPIERO;;;INSTALLAZIONE DI IMPIANTI IDRAULICI, DI RISCALDAMENTO E DI CONDIZIONAMENTO DELL'ARIA (INCLUSA MANUTENZIONE E RIPARAZIONE) IN EDIFICI O IN ALTRE OPERE DI COSTRUZIONE (DAL 28/10/2021);43.22.01;Lavori di costruzione specializzati;VIA BONORA, 57, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02544590280;SEDE;IMPRESA INDIVIDUALE;;02/04/1992;PASTRELLO CLAUDIO;35012;CAMPOSAMPIERO;0-2;049/5796398;ATTIVITA': MURATORE (DAL 20.03.1992);43.39.01;Lavori di costruzione specializzati;VIA FOSSALTA, 8, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03404380283;SEDE;IMPRESA INDIVIDUALE;;16/03/1999;PE.GI. IMPIANTI ELETTRICI DI PERIN GIOVANNI;35012;CAMPOSAMPIERO;0-2;049/5794635; *IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI), IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, GLI IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE, IMPIANTI DI PROTEZIONE ANTINCENDIO - LIMITATAMENTE A: RILEVAZIONE DI FUMI ED INCENDI (DAL 02.03.1999);43.21.01;Lavori di costruzione specializzati;VIA ZANELLA, 6/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02516990286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;12/03/1992;PELLICANO DUE S.R.L.;35012;CAMPOSAMPIERO;0-2;;ATTIVITA': LA COSTRUZIONE, RISTRUTTURAZIONE, L'ACQUISTO, LA LOCAZIONE, L'AMMINISTRAZIONE E GESTIONE DI IMMOBILI CIVILI OD INDUSTRIALI, LA VENDITA, LA PERMUTA DEGLI STESSI (E OGNI ALTRA ATTIVITA' IMMOBILIARE) (DAL 16.1.1992);41.2;Costruzione di edifici;VIA GIORGIONE, 3/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01749990287;SEDE;IMPRESA INDIVIDUALE;;14/02/1983;PERIN GIUSEPPE;35012;CAMPOSAMPIERO;0-2;049/5793373;ATTIVITA': IDRAULICO (DAL 15.1.1983);43.22;Lavori di costruzione specializzati;VIA GIACOMO ZANELLA, 2/A, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03724240282;SEDE;IMPRESA INDIVIDUALE;;26/04/2002;PESCE THOMAS;35012;CAMPOSAMPIERO;0-2;; TINTEGGIATURA (DAL 04/04/2002);43.34;Lavori di costruzione specializzati;VIA SAN GREGORIO BARBARIGO, 1/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02153880287;SEDE;SOCIETA' IN NOME COLLETTIVO;;17/07/1997;PIEROBON GIANNI E LUIGINO S.N.C.;35012;CAMPOSAMPIERO;0-2;049/9355047;ATTIVITA': FORNITURA E POSA IN OPERA DI PAVIMENTI E RIVESTIMENTI (DAL 1.12.1988).;43.33;Lavori di costruzione specializzati;VIA PILA, 52/1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05171400285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;06/11/2018;PITTURE EDILI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35012;CAMPOSAMPIERO;0-2;;DIPINTURE EDILI, CAPOTTI E RIVESTIMENTI.TINTEGGIATURA E POSA IN OPERA DI VETRI;41.2;Costruzione di edifici;VIA VISENTIN, 116/S, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00780040283;SEDE;IMPRESA INDIVIDUALE;;24/05/1978;POLETTO GINO;35012;CAMPOSAMPIERO;0-2;049/5793245;IMBIANCHINO ( DAL 28/4/1978 );43.34;Lavori di costruzione specializzati;VIA CORSO, 53, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04235100288;SEDE;IMPRESA INDIVIDUALE;;15/11/2007;POPESCU ARON;35012;CAMPOSAMPIERO;0-2;; RIVESTIMENTO DI PAVIMENTI E MURI, TINTEGGIATURA E POSA IN OPERA DI VETRI (DAL 01.10.2007);43.33;Lavori di costruzione specializzati;VIA QUIRINI, 18/1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03460610284;SEDE;IMPRESA INDIVIDUALE;;25/10/1999;POPOVIC NEBOJSA;35012;CAMPOSAMPIERO;0-2;0333/355454;IMPRESA EDILE;41.2;Costruzione di edifici;VIA IPPOLITO NIEVO, 38, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04263480289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;29/01/2008;PREVEDELLO COSTRUZIONI SRL;35012;CAMPOSAMPIERO;0-2;;IMPRESA EDILE (DAL 29/01/2008);41.2;Costruzione di edifici;VIA GIORGIO LA PIRA, 6, 35012 CAMPOSAMPIERO PD;http://www.prevedellocostruzioni.it/;proposte, camposampiero, realizzazioni, parti, parco, giorgio, emanuele, fiori, guidolin, implicitamente, appartamento, piano, tecnici, pira, trifamiliare, rilevare, appartamenti, laddove, preferenze, mozart, law, installare, informa, presenti, consultare, emanuele guidolin, parco fiori, tecnici parti, parti implicitamente, informa installare;;it;;;;;;
00745190280;SEDE;IMPRESA INDIVIDUALE;;29/01/1979;PREVEDELLO VALTER;35012;CAMPOSAMPIERO;3-9;049/5799589;ATTIVITA': EDILE IMPRESA IMMOBILIARE SU IMMOBILI PROPRI, LOCAZIONE DI IMMOBILI PROPRI (DAL 30.6.2008).;41.2;Costruzione di edifici;VIA VISENTIN MARIO, 20, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03458280280;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;21/09/1999;PRIMULA S.A.S. DI FANTINATO MICHELE & C.;35012;CAMPOSAMPIERO;3-9;;COSTRUZIONI EDILI, COMPRAVENDITA DI BENI IMMOBILI PROPRI (DAL 01.12.1999),;41.2;Costruzione di edifici;VIA SANT'ANTONIO, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03458280280;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;01/11/2008;PRIMULA S.A.S. DI FANTINATO MICHELE & C.;35012;CAMPOSAMPIERO;3-9;;COSTRUZIONI, RESTAURI, OPERE EDILI, DI MANUTENZIONE (DAL 01.11.2008);41.2;Costruzione di edifici;VIA G. LA PIRA, 5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05398140284;SEDE;IMPRESA INDIVIDUALE;;17/08/2021;RA COLOR DI RUFFATO ALESSANDRO;35012;CAMPOSAMPIERO;0-2;;INTONACATURA E STUCCATURA;43.31;Lavori di costruzione specializzati;VIA SAN PIO X, 3/5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03369430289;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;17/09/2020;RADAR - S.R.L.;35012;CAMPOSAMPIERO;50-249;;;43.21.01;Lavori di costruzione specializzati;VIA BONORA, 56, 35012 CAMPOSAMPIERO PD;https://radarsrl.it/;automazione, industriale, impianti, infrastrutture, edilizia, restauro, conservativo, management, facility, impiantistica, radar, progetti, opere, previous, elettrici, certificazioni, altra, interna, padovana, noventa, marca, design, divisioni, idraulici, padova, automazione industriale, edilizia infrastrutture, restauro conservativo, facility management, noventa padovana;True;en, it;;;;;;
04475520286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;23/04/2010;RAPP SRL;35012;CAMPOSAMPIERO;;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DI IMPIANTI DI CUI AL D.M. 37/08: LETTERA A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE, LETTERA B) IMPINATI RADIOTELEVISIVI, LE ANTENNE E GLI IMPIANTI ELETTRONICI IN GENERE (DAL 21/06/2010);43.21.01;Lavori di costruzione specializzati;VIA SANT'ANTONIO, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05370400284;SEDE;IMPRESA INDIVIDUALE;;15/04/2021;RE & AF DI SEFERI BILALI LABINETA;35012;CAMPOSAMPIERO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI ULTERIORI SPECIFICHE: LAVORI EDILI IN GENERE;41.2;Costruzione di edifici;VICOLO A. BARATELLA, 7, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04757410289;SEDE;IMPRESA INDIVIDUALE;;26/11/2018;RE & RE DI SEFERI MALZIM;35012;CAMPOSAMPIERO;0-2;;PICCOLI LAVORI EDILI;43.39.01;Lavori di costruzione specializzati;VIA GIOVANNI XXIII, 20/4, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05329860281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;30/11/2020;REDOUBLE S.R.L.;35012;CAMPOSAMPIERO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.1;Costruzione di edifici;PIAZZA CASTELLO, 2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04053340289;SEDE;IMPRESA INDIVIDUALE;;25/11/2005;RISTRUTTURAZIONI EDILI DI NORBIATO GIANNI;35012;CAMPOSAMPIERO;0-2;; IMPRESA EDILE (DAL 17.10.2005);41.2;Costruzione di edifici;VIA BORGO PADOVA, 24, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03044450264;SEDE;IMPRESA INDIVIDUALE;;07/11/2006;RONCATO VITO;35012;CAMPOSAMPIERO;0-2;347/0015761; APPLICAZIONE DI MATERIALE ISOLANTE SU PARETI E SOFFITTI, RIVESTIMENTI (DAL 18.10.2006);43.29.02;Lavori di costruzione specializzati;VIALE VENEZIA, 5/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01906980287;SEDE;SOCIETA' IN NOME COLLETTIVO;;11/09/1984;SACCHETTO NERIO E GIANCARLO S.N.C.;35012;CAMPOSAMPIERO;3-9;;COSTRUZIONE, RIFINITURA E MANUTENZIONE DI FABBRICATI CIVILI ED INDUSTRIALI (DAL 8.10.1984);41.2;Costruzione di edifici;VIA FOSSALTA, 33, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05036750288;SEDE;IMPRESA INDIVIDUALE;C.LUCIANO@DATASERVIZILOREGGIA.IT;13/02/2017;SALVALAJO SIMONE VINCENZO;35012;CAMPOSAMPIERO;0-2;;ATTIVITA' DI RIVESTIMENTI DI MURI E PAVIMENTI;43.33;Lavori di costruzione specializzati;VIA DELLA BASTIA, 21, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05177700282;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/12/2018;SAN MARCO S.A.S. DI MENGATO MASSIMILIANO & C.;35012;CAMPOSAMPIERO;0-2;;SVILUPPO DI PROGETTI IMMOBILIARI SENZA COSTRUZIONE;41.1;Costruzione di edifici;VIA SAN MARCO, 25, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02915790923;SEDE;IMPRESA INDIVIDUALE;;04/10/2004;SARA COSTRUZIONI GENERALI DI DIANA VALENTINO;35012;CAMPOSAMPIERO;0-2;; IMPRESA EDILE (DAL 24.09.2004);41.2;Costruzione di edifici;VIA DONIZETTI, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05348150284;SEDE;IMPRESA INDIVIDUALE;;18/02/2021;SARTORI IMPIANTI DI SARTORI DAVIDE;35012;CAMPOSAMPIERO;0-2;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;VIA TIZIANO VECELLIO, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05348160283;SEDE;IMPRESA INDIVIDUALE;;18/02/2021;SARTORI IMPIANTI DI SARTORI PAOLO;35012;CAMPOSAMPIERO;0-2;;ALTRI LAVORI DI COMPLETAMENTO E DI FINITURA DEGLI EDIFICI N.C.A. ULTERIORI SPECIFICHE: AD ESEMPIO NON ESAUSTIVO: POSA TUBAZIONI, SCATOLE, QUADRI, COLLETTORI TERMICI, MONTAGGIO CANALINE, ECC.ECC. (ESCLUSA LA PARTE IMPIANTISITICA);43.39.09;Lavori di costruzione specializzati;VIA VECELLIO, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04174150286;SEDE;IMPRESA INDIVIDUALE;;02/03/2007;SARTORI IMPIANTI DI SARTORI PIERLUIGI;35012;CAMPOSAMPIERO;0-2;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI)(LETT. A), E TECNICI (DAL 25.01.2007);43.21.01;Lavori di costruzione specializzati;VIA VECELLIO, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
