Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
01172560284;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;SANTI ANTONIO;35012;CAMPOSAMPIERO;0-2;;ALLEVAMENTO DI BOVINI DA LATTE E DA INGRASSO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA S.FABBRIS, 34, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01659630287;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;SANTI ROMEO;35012;CAMPOSAMPIERO;0-2;049/5794431;COLTIVAZIONI DI CERREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA S.FABRIS, 36, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01173060284;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;SCANTAMBURLO ANGELO;35012;CAMPOSAMPIERO;0-2;;ALLEVAMENTO DI BOVINI DA INGRASSO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA M.VISENTIN, 136, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03961250283;SEDE;IMPRESA INDIVIDUALE;;13/04/2006;SCANTAMBURLO LETIZIA;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI (DAL 01.03.2006);01.11.4;Coltivazione di colture agricole e riproduzione piante;CONTRA' S. ANNA, 1/6, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05020690284;SEDE;IMPRESA INDIVIDUALE;;23/02/2017;SCOLARO ALBERTO;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA ALBARELLA, 16, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04102620285;SEDE;IMPRESA INDIVIDUALE;;02/05/2012;SCOLARO ALESSIO;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI;01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA SAN MARCO, 54, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03934530282;SEDE;SOCIETA' SEMPLICE;;30/08/2004;SOC. AGRICOLA GHION DI GHION SS;35012;CAMPOSAMPIERO;;049/9303025;COLTIVAZIONE DI CEREALI ED ALTRI SEMINATIVI (DAL 01/04/2006);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA TENTORI, 62/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05301850284;SEDE;SOCIETA' SEMPLICE;;03/08/2020;SOCIETA' AGRICOLA AGRINVEST DI GIACOMETTI MICHELE E C. S.S.;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI. DAL 07/07/2020;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA TENTORI, 62/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01991440288;SEDE;SOCIETA' SEMPLICE;;23/12/1996;SOCIETA' AGRICOLA ALLA CASONA DI ZECCHIN S.S;35012;CAMPOSAMPIERO;3-9;;COLTIVAZIONE DI FIORI IN COLTURE PROTETTE (DAL 31/12/2019);01.19.2;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE, 190, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03230110243;SEDE;SOCIETA' SEMPLICE;;29/04/2009;SOCIETA' AGRICOLA BORDIN MARI' TERESA & C. S.S.;35012;CAMPOSAMPIERO;;;ALLEVAMENTO DI BOVINI;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA G. LA PIRA, 14, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05404830282;SEDE;SOCIETA' SEMPLICE;;30/09/2021;SOCIETA' AGRICOLA CALIFORNIA S.S.;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA, SEM I OLEOSI CODICE ATECO 011140;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA BORGO PADOVA, 106, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03893720288;SEDE;SOCIETA' SEMPLICE;;10/03/2004;SOCIETA' AGRICOLA CAPPELLETTO S.S.;35012;CAMPOSAMPIERO;10-49;;COLTIVAZIONI DI ORTAGGI.;01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE SAN PIETRO, 98, 35012 CAMPOSAMPIERO PD;https://agricolacappelletto.com/;prodotti, ricette, spadellati, marketing, mais, derivati, zucca, peperonata, raffinata, brodo, cappelletto, super, ghiotta, pronto, produzione, fresco, minestron, gran, cipolla, ricerca, filosofia, sviluppo, julienne, filiera, orto, prodotti derivati, super peperonata, pronto brodo, gran minestron, fresco mais;True;it;;;;;;
03459480285;SEDE;SOCIETA' SEMPLICE;;19/10/1999;SOCIETA' AGRICOLA C.M.R. S.S DI ROSA STEFANO & C.;35012;CAMPOSAMPIERO;0-2;049/9300974;ALLEVAMENTO BESTIAME BOVINO (DAL 12.10.1999);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA VISENTIN MARIO, 68, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05115990284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;16/02/2018;SOCIETA' AGRICOLA CORDINA S.R.L.;35012;CAMPOSAMPIERO;3-9;;COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMALI;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA GIORGIONE, 3/5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04610800288;SEDE;SOCIETA' SEMPLICE;;24/01/2012;SOCIETA' AGRICOLA CUNICOLLE DI CAGNIN FRANCESCO E NICOLA S.S.;35010;SANTA GIUSTINA IN COLLE;3-9;;ALLEVAMENTO DI CONIGLI;01.49.1;Allevamento di animali e coltivazioni associate all'allevamento;VIA VICINALE CAODELMONDO, 5/B, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04610800288;UL;SOCIETA' SEMPLICE;;01/08/2019;SOCIETA' AGRICOLA CUNICOLLE DI CAGNIN FRANCESCO E NICOLA S.S.;35012;CAMPOSAMPIERO;3-9;;ALLEVAMENTO DI CONIGLI (DAL 01/08/2019);01.49.1;Allevamento di animali e coltivazioni associate all'allevamento;;;;;;;;;;;
03374360281;SEDE;SOCIETA' SEMPLICE;;11/01/1999;SOCIETA' AGRICOLA CUNIDESE DI VEDOVATO GIAMPAOLO E C S.S.;35012;CAMPOSAMPIERO;0-2;049/9300339;ALLEVAMENTO DI CONIGLI (DAL 19.11.98);01.49.1;Allevamento di animali e coltivazioni associate all'allevamento;VIA GUIZZE, 5, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04780980282;SEDE;SOCIETA' SEMPLICE;;27/01/2014;SOCIETA' AGRICOLA F&G AGRICOLTURA DI FERRO MASSIMO E SPAGNOLO ROMINA SS;35012;CAMPOSAMPIERO;0-2;;LA SOCIETA' SVOLGE L'ATTIVITA' DI COLTIVAZIONE DI ORTAGGI IN PIENA ARIA.;01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA CORSO, 100, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02640010282;SEDE;SOCIETA' SEMPLICE;;23/12/1996;SOCIETA' AGRICOLA FLOROVIVAISTICA VERGERIO S.S. DI VERGERIO ROBER TO E F.LLI;35012;CAMPOSAMPIERO;3-9;019/5791478;COLTIVAZIONE DI FIORI IN COLTURE PROTETTE (DAL 31/12/2019);01.19.2;Coltivazione di colture agricole e riproduzione piante;VIA MUSON, 23, 35012 CAMPOSAMPIERO PD;http://vergeriopiante.com/;vergerio, ambiente, acqua, lotta, sistema, prodotti, piante, recupero, integrata, piovana, produttivo, impianto, antiparassitari, societari, avviene, rilasciate, fabbisogno, insetti, chimici, caldaia, meccanici, bacini, idrici, riduce, ss, lotta integrata, recupero acqua, acqua piovana, sistema riduce, mare elementi;;en, it;https://www.facebook.com/pages/Vergerio-Piante/1453803598222596;;;;;
04806530285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;04/04/2014;SOCIETA' AGRICOLA GIARDINO IN CITTA' S.R.L.;35012;CAMPOSAMPIERO;3-9;;COLTIVAZIONE DI FIORI IN COLTURE PROTETTE FUORI SUOLO;01.19.21;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE DI RUSTEGA, 43, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04209940289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;17/05/2007;SOCIETA' AGRICOLA IL CAMPO D'ORO S.R.L.;35012;CAMPOSAMPIERO;;;COLTIVAZIONE MISTE DI CEREALI (DAL 16.05.2007);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA TENTORI, 62/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03509770289;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;14/09/2000;SOCIETA' AGRICOLA LA PENISOLA S.A.S. DI GOTTARDO EMANUELE FEDERICO & C.;35012;CAMPOSAMPIERO;3-9;;COLTIVAZIONE DI CEREALI ED ALTRI SEMINATIVI (DAL 19/02/2000);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA TENTORI, 62/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04387590286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;08/05/2009;SOCIETA' AGRICOLA MONTEGRAPPA SRL;35012;CAMPOSAMPIERO;0-2;;ALLEVAMENTO BOVINI E BUFALE DA LATTE, PRODUZIONE DI LATTE;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA CORSO, 112, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05063900285;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;26/05/2017;SOCIETA' AGRICOLA PRIMAVERA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35012;CAMPOSAMPIERO;3-9;;ALLEVAMENTO DI BOVINI E BUFALE DA LATTE, PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA TENTORI, 62/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05063900285;UL;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;24/07/2017;SOCIETA' AGRICOLA PRIMAVERA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;VILLA DEL CONTE;3-9;;ALLEVAMENTO DI BOVINI DA LATTE (DAL 24/07/2017);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA S. ANNA, 24, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02857560243;SEDE;SOCIETA' SEMPLICE;;29/04/2009;SOCIETA' AGRICOLA QUALITY S.S. DI ROSA MATTEO & C.;35012;CAMPOSAMPIERO;;;ALLEVAMENTO BOVINI;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA G. LA PIRA, 14, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02857560243;UL;SOCIETA' SEMPLICE;;31/03/2009;SOCIETA' AGRICOLA QUALITY S.S. DI ROSA MATTEO & C.;35017;PIOMBINO DESE;;;ALLEVAMENTO DI BOVINI;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA ZANGANILI, 22/B, 35017 PIOMBINO DESE PD;;;;;;;;;;
05285710280;SEDE;SOCIETA' SEMPLICE;;22/04/2020;SOCIETA' AGRICOLA SALVALAGGIO CARLO E VITTORIO S.S.;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI (DAL 19/03/2020);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE SAN PIETRO, 15, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05100260289;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/12/2017;SOCIETA' AGRICOLA STORICA RIO STORTO DI FERRO LUCIA & C. S.A.S.;35012;CAMPOSAMPIERO;3-9;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI.;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PILA, 27/C, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05100260289;UL;SOCIETA' IN ACCOMANDITA SEMPLICE;;13/11/2018;SOCIETA' AGRICOLA STORICA RIO STORTO DI FERRO LUCIA & C. S.A.S.;35010;SANTA GIUSTINA IN COLLE;3-9;;ALLEVAMENTO DI BOVINI DA LATTE E PRODUZIONE LATTE CRUDO (DAL 01/12/2018);01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA FONTANEBIANCHE, 80, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05431680288;SEDE;SOCIETA' SEMPLICE;;18/01/2022;SOCIETA' AGRICOLA TOP GRAIN DI RIZZOLO ALBERTO E NICOLA S.S.;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA CORSO, 102, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01986270286;SEDE;IMPRESA INDIVIDUALE;;06/03/1986;SOLIGO GUERRINO;35012;CAMPOSAMPIERO;0-2;049/9302796;ATTIVITA': ALLEVAMENTO ANIMALI DA PELLICCIA (DAL 25.6.1985);01.49.2;Allevamento di animali e coltivazioni associate all'allevamento;VIA PITOCCHE, 10, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01606140281;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;STOCCO ALESSANDRO;35012;CAMPOSAMPIERO;0-2;049/5790164;ALLEVAMENTO DI BOVINI PRODUZIONE LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA GUIZZE SAN PIETRO, 40, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
00528870280;SEDE;IMPRESA INDIVIDUALE;;03/05/2018;STOCCO GASTONE;35012;CAMPOSAMPIERO;;;COLTIVAZIONE MISTA DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA GUIZZE, 44, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01196820284;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;STOCCO LEDA;35012;CAMPOSAMPIERO;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA GUIZZE, 43, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01800130286;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;TONELLO DISDEMA;35012;CAMPOSAMPIERO;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA QUIRINI, 14, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01994920286;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;TORRESIN MARIA LUISA;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA SOLIGO, 76, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01442920284;SEDE;IMPRESA INDIVIDUALE;;12/12/1996;VECCHIATO ANTEO;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI (DAL 01.01.1973);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIALE VENEZIA, 12, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
05060200283;SEDE;SOCIETA' IN NOME COLLETTIVO;;08/05/2017;VERDE SERVIZI S.N.C. DI SCAPIN MARINO GIANNI & C.;35012;CAMPOSAMPIERO;3-9;;ESBOSCO E TAGLIO PIANTE;02.2;Silvicultura e utilizzo delle aree forestali;VIA TENTORI, 62/2, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03417490285;SEDE;IMPRESA INDIVIDUALE;;15/04/2022;VIOLETTO ROBERTA;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA STRAELLE SAN PIETRO, 63, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04331430282;SEDE;SOCIETA' SEMPLICE;;13/10/2008;VIVAIO LUISETTO PAOLO SOCIETA' SEMPLICE AGRICOLA;35012;CAMPOSAMPIERO;3-9;;RIPRODUZIONE DELLE PIANTE (DAL 01/02/2009);01.3;Coltivazione di colture agricole e riproduzione piante;VIA COLOMBARETTA, 1, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
03724910280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;17/12/2002;V.M. VAS MINING S.R.L.;35012;CAMPOSAMPIERO;3-9;;;08.91;Estrazione di minerali da cave e miniere;VIA BORGO PADOVA, 30, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
01890730284;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;VOLPATO MIRELLA;35012;CAMPOSAMPIERO;0-2;049/9301712;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA FABRIS, 22, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
02047940289;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;ZEN LORIS;35012;CAMPOSAMPIERO;;;COLTIVAZIONI MISTE CEREALI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PILA, 44, 35012 CAMPOSAMPIERO PD;;;;;;;;;;
04346500285;SEDE;SOCIETA' SEMPLICE;ARICOLACAGNIN@LEGALMAIL.IT;07/01/2009;AGRICOLA CAGNIN SOCIETA' AGRICOLA DI CAGNIN MAURIZIO E C. S.S.;35010;LOREGGIA;;;ALLEVAMENTO DI BOVINI DA LATTE,  PRODUZIONE LATTE CRUDO, COLTIVAZIONE DI CEREALI.;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA LOREGGIOLA, 34, 35010 LOREGGIA PD;;;;;;;;;;
04891800288;SEDE;SOCIETA' SEMPLICE;;02/04/2015;AGRICOLA PELOSIN SOCIETA' SEMPLICE AGRICOLA DI PELOSIN FABIO ED ELISABETTA;35010;LOREGGIA;10-49;;LA SOCIETA' SVOLGE L'ATTIVITA' DI COLTIVAZIONI DI ORTAGGI IN COLTURE PROTETTE.;01.13.2;Coltivazione di colture agricole e riproduzione piante;VIA BOSCALTO OVEST, 9/A, 35010 LOREGGIA PD;https://bottegaincampo.it/;pezzo, carrello, origine, consent, frutta, months, category, performance, store, functional, cookielawinfo, plugin, visitors, checkbox, secca, estratti, analytics, miele, advertisement, provide, produzione, birra, farina, ortoromi, pronte, plugin store, consent category, cookielawinfo checkbox, consent plugin, frutta secca;True;en, it;https://www.facebook.com/Az.Agr.Corradi/;;;https://www.youtube.com/channel/UCaOkbWkFlBHwDa_n9-vPaiQ;;https://www.instagram.com/bottegaincampo/
02506950282;SEDE;IMPRESA INDIVIDUALE;;18/10/1995;AGRO ALIMENTARE LA VENETA DI PICCOLO FLAVIO;35010;LOREGGIA;10-49;;COLTIVAZIONE MISTE DI ORTAGGI (DAL 23/12/1991);01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA RONCHI, 124, 35010 LOREGGIA PD;;;;;;;;;;
04659040267;SEDE;IMPRESA INDIVIDUALE;;02/05/2014;APICOLTURA PALLARO DI PALLARO STEFANO;35010;LOREGGIA;;;PRODUZIONE MIELE;01.49.3;Allevamento di animali e coltivazioni associate all'allevamento;VIA ROMA, 42, 35010 LOREGGIA PD;;;;;;;;;;
05120760284;SEDE;SOCIETA' SEMPLICE;;01/03/2018;APICOLTURA PICCOLO DI PICCOLO RENATO E LUCA SOCIETA' AGRICOLA;35010;LOREGGIA;0-2;;APICOLTURA E PRODUZIONE DI MIELE E CERA D'API;01.49.3;Allevamento di animali e coltivazioni associate all'allevamento;VIA RANA, 17, 35010 LOREGGIA PD;;;;;;;;;;
03835550280;SEDE;IMPRESA INDIVIDUALE;;10/07/2003;AZ. AGR. PALLARO SANTE DI PALLARO GENNJ;35100;LOREGGIA;0-2;;COMMERCIO AL MINUTO DI FIORI E PIANTE (DAL 24.10.2004);02.1;Silvicultura e utilizzo delle aree forestali;VIA RUZZANTE, 6, 35100 LOREGGIA PD;;;;;;;;;;
04961990282;SEDE;IMPRESA INDIVIDUALE;;23/02/2016;AZ.AGRICOLA FRIA DI GABRIELE FERRO;35010;LOREGGIA;0-2;;COLTIVAZIONE DI ORTAGGI IN PIENA ARIA;01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA GUIZZE BASSE, 20, 35010 LOREGGIA PD;;;;;;;;;;
03906810282;SEDE;SOCIETA' SEMPLICE;;30/03/2004;AZIENDA AGRICOLA CORRADI DI PELOSIN ELIO E PELOSIN FABIO SOCIETA' SEMPLICE AGRICOLA;35010;LOREGGIA;10-49;;COLTIVAZIONE DI ORTAGGI IN COLTURE PROTETTE AD ESCLUSIONE DELLE COLTURE FUORI SUOLO.;01.13.29;Coltivazione di colture agricole e riproduzione piante;VIA BOSCALTO OVEST, 9, 35010 LOREGGIA PD;https://www.retecorradi.it/;verdure, stagione, agricola, verdura, corradi, bottega, serre, visita, ortaggi, marcon, guidata, peperoni, campo, insalate, porri, coltivazioni, radicchio, prodotti, insalata, farro, variegato, riccia, radicchietto, pasta, produzione, verdure stagione, agricola corradi, visita guidata, bottega campo, guidata serre;True;it;https://www.facebook.com/Az.Agr.Corradi;;;;;https://www.instagram.com/bottegaincampo/
04882320288;SEDE;IMPRESA INDIVIDUALE;;09/03/2015;AZIENDA AGRICOLA DANIEL BASSO;35010;LOREGGIA;;;ALLEVAMENTO DI POLLAME.;01.47;Allevamento di animali e coltivazioni associate all'allevamento;VIA BOSCALTO OVEST, 22/A, 35010 LOREGGIA PD;https://allevamentibasso.com/;trattamento, daniel, agricola, basso, uniti, prodotti, commerciale, opens, mangime, widget, pulsante, sociali, ovest, boscalto, loreggia, propri, aderente, soggetto, shield, network, interazione, posizione, specificato, contenuti, tab, agricola daniel, daniel basso, trattamento uniti, mangime commerciale, widget sociali;True;it;https://www.facebook.com/Az.Agr.DanielBasso/;;;;;
04773060282;SEDE;IMPRESA INDIVIDUALE;;01/04/2014;AZIENDA AGRICOLA GABRIELLA DI SACCHETTO GABRIELE;35010;LOREGGIA;0-2;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA RONCHI, 122, 35010 LOREGGIA PD;;;;;;;;;;
05110070280;SEDE;IMPRESA INDIVIDUALE;;04/04/2019;AZIENDA AGRICOLA LA CASADA DI ZARDO FEDERICO;35010;LOREGGIA;0-2;;COLTIVAZIONI MISTE CEREALI, LEGUMI DA GRANELLA, SEMI OLEOSI (DAL 17/03/2019);01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA GUIZZE ALTE, 9/B, 35010 LOREGGIA PD;;;;;;;;;;
04423000282;SEDE;IMPRESA INDIVIDUALE;;12/03/2015;AZIENDA AGRICOLA SOLCO DRITTO DI BANO FILIPPO;35010;LOREGGIA;0-2;;COLTIVAZIONI MISTE DI CEREALI, LEGUMI DA GRANELLA E SEMI OLEOSI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PIO X, 47, 35010 LOREGGIA PD;;;;;;;;;;
05049780280;SEDE;IMPRESA INDIVIDUALE;;23/05/2017;AZIENDA AGRICOLA VISENTIN LUCA;35010;LOREGGIA;;;ALLEVAMENTO DI BOVINI E BUFALE DA LATTE, PRODUZIONE DI LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA MALFATTINI, 13, 35010 LOREGGIA PD;;;;;;;;;;
05392500285;SEDE;IMPRESA INDIVIDUALE;;26/08/2021;BAGGIO GABRIELE;35010;LOREGGIA;0-2;;COLTIVAZIONE MISTA DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PILA, 49, 35010 LOREGGIA PD;;;;;;;;;;
00935420281;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;BAGGIO GALLIANO;35010;LOREGGIA;0-2;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA PILA, 14, 35010 LOREGGIA PD;;;;;;;;;;
01587870286;SEDE;SOCIETA' SEMPLICE;;10/12/1996;BAILO ITALO E GRAZIA SS;35010;LOREGGIA;0-2;049/5790251;COLTIVAZIONE DI CEREALI E (COMPRESO IL RISO);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA ROMA, 28, 35010 LOREGGIA PD;;;;;;;;;;
03912770280;SEDE;IMPRESA INDIVIDUALE;;19/05/2004;BANO MARCO;35010;LOREGGIA;0-2;;ALLEVAMENTO DI SUINI;01.46;Allevamento di animali e coltivazioni associate all'allevamento;VIA PILA, 45, 35010 LOREGGIA PD;;;;;;;;;;
02391680283;SEDE;IMPRESA INDIVIDUALE;;13/12/1996;BARICHELLO MARIO;35010;LOREGGIA;0-2;049/9300108;COLTIVAZIONI AGRICOLE ASSOCIATE ALL' ALLEVAMENTO DI ANIMALI;01.5;Allevamento di animali e coltivazioni associate all'allevamento;VIA TOLOMEI, 54, 35010 LOREGGIA PD;;;;;;;;;;
03864750280;SEDE;IMPRESA INDIVIDUALE;;13/07/2011;BARUTTA NOEMI;35010;LOREGGIA;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA GUIZZE ALTE, 30, 35010 LOREGGIA PD;;;;;;;;;;
02153960287;SEDE;IMPRESA INDIVIDUALE;;11/04/2018;BASSO FABIO;35010;LOREGGIA;;;COLTIVAZIONI MISTE DI CEREALI E ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA GRADENIGO, 13, 35010 LOREGGIA PD;;;;;;;;;;
04232390288;SEDE;IMPRESA INDIVIDUALE;;24/04/2012;BASTAROLO STEFANO;35010;LOREGGIA;;;COLTIVAZIONI MISTE DI CEREALI ED ALTRI SEMINATIVI;01.11.4;Coltivazione di colture agricole e riproduzione piante;VIA FANO KOEN, 21, 35010 LOREGGIA PD;;;;;;;;;;
01193460282;SEDE;IMPRESA INDIVIDUALE;;18/12/1996;BELTRAME DORIANO;35010;LOREGGIA;0-2;049/9355498;COLTIVAZIONI DI ORTAGGI;01.13.1;Coltivazione di colture agricole e riproduzione piante;VIA BOSCALTO OVEST, 29, 35010 LOREGGIA PD;;;;;;;;;;
01693610287;SEDE;IMPRESA INDIVIDUALE;;25/10/1996;BERTONCELLO PAOLO;35010;LOREGGIA;0-2;049/5792136;COLTIVAZIONE DI CEREALI E ALTRI SEMINATIVI (DAL 21.10.1982);01.11.1;Coltivazione di colture agricole e riproduzione piante;VIA RONCHI, 69, 35010 LOREGGIA PD;;;;;;;;;;
01564250288;SEDE;IMPRESA INDIVIDUALE;;10/12/1996;BEZZEGATO GERMANO;35010;LOREGGIA;0-2;049/5792398;ALLEVAMENTO DI BOVINI E BUFALINI E PRODUZIONE DI LATTE CRUDO;01.41;Allevamento di animali e coltivazioni associate all'allevamento;VIA GUIZZE ALTE, 50, 35010 LOREGGIA PD;;;;;;;;;;
